# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
90 0 1 0 10000 0 false
91 0 2 0 10000 0 false
91 0 3 0 10000 0 false
91 0 4 0 10000 0 false
129 0 5 0 10000 0 false
129 0 6 0 10000 0 false
129 0 7 0 10000 0 false
129 0 8 0 10000 0 false
129 0 9 0 10000 0 false
163 0 10 0 10000 0 false
163 0 11 0 10000 0 false
163 0 12 0 10000 0 false
163 0 13 0 10000 0 false
163 0 14 0 10000 0 false
201 0 15 0 10000 0 false
201 0 16 0 10000 0 false
201 0 17 0 10000 0 false
201 0 18 0 10000 0 false
201 0 19 0 10000 0 false
248 0 20 0 10000 0 false
248 0 21 0 10000 0 false
248 0 22 0 10000 0 false
248 0 23 0 10000 0 false
248 0 24 0 10000 0 false
274 0 25 0 10000 0 false
274 0 26 0 10000 0 false
274 0 27 0 10000 0 false
274 0 28 0 10000 0 false
274 0 29 0 10000 0 false
296 0 30 0 10000 0 false
296 0 31 0 10000 0 false
296 0 32 0 10000 0 false
296 0 33 0 10000 0 false
296 0 34 0 10000 0 false
316 0 35 0 10000 0 false
316 0 36 0 10000 0 false
316 0 37 0 10000 0 false
316 0 38 0 10000 0 false
316 0 39 0 10000 0 false
342 0 40 0 10000 0 false
342 0 41 0 10000 0 false
342 0 42 0 10000 0 false
342 0 43 0 10000 0 false
342 0 44 0 10000 0 false
370 0 45 0 10000 0 false
370 0 46 0 10000 0 false
370 0 47 0 10000 0 false
370 0 48 0 10000 0 false
370 0 49 0 10000 0 false
386 0 50 0 10000 0 false
386 0 51 0 10000 0 false
386 0 52 0 10000 0 false
386 0 53 0 10000 0 false
386 0 54 0 10000 0 false
401 0 55 0 10000 0 false
401 0 56 0 10000 0 false
401 0 57 0 10000 0 false
401 0 58 0 10000 0 false
401 0 59 0 10000 0 false
417 0 60 0 10000 0 false
417 0 61 0 10000 0 false
417 0 62 0 10000 0 false
417 0 63 0 10000 0 false
417 0 64 0 10000 0 false
432 0 65 0 10000 0 false
433 0 66 0 10000 0 false
433 0 67 0 10000 0 false
433 0 68 0 10000 0 false
433 0 69 0 10000 0 false
450 0 70 0 10000 0 false
450 0 71 0 10000 0 false
450 0 72 0 10000 0 false
450 0 73 0 10000 0 false
450 0 74 0 10000 0 false
466 0 75 0 10000 0 false
466 0 76 0 10000 0 false
466 0 77 0 10000 0 false
466 0 78 0 10000 0 false
466 0 79 0 10000 0 false
481 0 80 0 10000 0 false
481 0 81 0 10000 0 false
481 0 82 0 10000 0 false
481 0 83 0 10000 0 false
481 0 84 0 10000 0 false
498 0 85 0 10000 0 false
498 0 86 0 10000 0 false
498 0 87 0 10000 0 false
498 0 88 0 10000 0 false
