# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
402 0 69 1 10000 1 false
402 0 70 1 10000 1 false
402 0 71 1 10000 1 false
417 0 72 1 10000 1 false
417 0 73 1 10000 1 false
417 0 74 1 10000 1 false
417 0 75 1 10000 1 false
417 0 76 1 10000 1 false
417 0 77 1 10000 1 false
433 0 78 0 10000 1 false
433 0 79 0 10000 1 false
433 0 80 0 10000 1 false
433 0 81 0 10000 1 false
433 0 82 0 10000 1 false
433 0 83 0 10000 1 false
451 0 84 0 10000 1 false
451 0 85 0 10000 1 false
451 0 86 0 10000 1 false
451 0 87 0 10000 1 false
451 0 88 0 10000 1 false
451 0 89 0 10000 1 false
466 0 90 0 10000 0 false
466 0 91 0 10000 0 false
466 0 92 0 10000 0 false
466 0 93 0 10000 0 false
466 0 94 0 10000 0 false
466 0 95 0 10000 0 false
482 0 96 0 10000 0 false
482 0 97 0 10000 0 false
482 0 98 0 10000 0 false
482 0 99 0 10000 0 false
482 0 100 0 10000 0 false
482 0 101 0 10000 0 false
499 0 102 0 10000 0 false
499 0 103 0 10000 0 false
499 0 104 0 10000 0 false
499 0 105 0 10000 0 false
499 0 106 0 10000 0 false
499 0 107 0 10000 0 false
521 0 108 1 10000 1 false
521 0 109 1 10000 1 false
521 0 110 1 10000 1 false
521 0 111 1 10000 1 false
521 0 112 1 10000 1 false
521 0 113 1 10000 1 false
543 0 114 1 10000 1 false
543 0 115 1 10000 1 false
543 0 116 1 10000 1 false
543 0 117 1 10000 1 false
543 0 118 1 10000 1 false
543 0 119 1 10000 1 false
572 0 120 1 10000 1 false
572 0 121 1 10000 1 false
572 0 122 1 10000 1 false
572 0 123 1 10000 1 false
572 0 124 1 10000 1 false
572 0 125 1 10000 1 false
602 0 126 1 10000 1 false
602 0 127 1 10000 1 false
602 0 128 1 10000 1 false
602 0 129 1 10000 1 false
602 0 130 1 10000 1 false
602 0 131 1 10000 1 false
625 0 132 1 10000 1 false
625 0 133 1 10000 1 false
625 0 134 1 10000 1 false
625 0 135 1 10000 1 false
625 0 136 1 10000 1 false
625 0 137 1 10000 1 false
640 0 138 1 10000 1 false
640 0 139 1 10000 1 false
640 0 140 1 10000 1 false
640 0 141 1 10000 1 false
640 0 142 1 10000 1 false
640 0 143 1 10000 1 false
657 0 144 2 10000 2 false
657 0 145 2 10000 2 false
657 0 146 2 10000 2 false
657 0 147 2 10000 2 false
657 0 148 2 10000 2 false
657 0 149 2 10000 2 false
672 0 150 2 10000 2 false
672 0 151 2 10000 2 false
672 0 152 2 10000 2 false
672 0 153 2 10000 2 false
672 0 154 2 10000 2 false
672 0 155 2 10000 2 false
694 0 156 2 10000 2 false
694 0 157 2 10000 2 false
694 0 158 2 10000 2 false
694 0 159 2 10000 2 false
694 0 160 2 10000 2 false
694 0 161 2 10000 2 false
717 0 162 1 10000 1 false
717 0 163 1 10000 1 false
717 0 164 1 10000 1 false
717 0 165 1 10000 1 false
717 0 166 1 10000 1 false
717 0 167 1 10000 1 false
739 0 168 0 10000 1 false
739 0 169 0 10000 1 false
739 0 170 0 10000 1 false
739 0 171 0 10000 1 false
739 0 172 0 10000 1 false
739 0 173 0 10000 1 false
755 0 174 0 10000 1 false
755 0 175 0 10000 1 false
755 0 176 0 10000 1 false
755 0 177 0 10000 1 false
755 0 178 0 10000 1 false
755 0 179 0 10000 1 false
771 0 180 0 10000 0 false
771 0 181 0 10000 0 false
771 0 182 0 10000 0 false
771 0 183 0 10000 0 false
771 0 184 0 10000 0 false
771 0 185 0 10000 0 false
786 0 186 0 10000 0 false
786 0 187 0 10000 0 false
786 0 188 0 10000 0 false
786 0 189 0 10000 0 false
786 0 190 0 10000 0 false
786 0 191 0 10000 0 false
802 0 192 0 10000 0 false
802 0 193 0 10000 0 false
802 0 194 0 10000 0 false
802 0 195 0 10000 0 false
802 0 196 0 10000 0 false
802 0 197 0 10000 0 false
820 0 198 0 10000 0 false
820 0 199 0 10000 0 false
820 0 200 0 10000 0 false
820 0 201 0 10000 0 false
820 0 202 0 10000 0 false
820 0 203 0 10000 0 false
837 0 204 1 10000 1 false
837 0 205 1 10000 1 false
837 0 206 1 10000 1 false
837 0 207 1 10000 1 false
837 0 208 1 10000 1 false
837 0 209 1 10000 1 false
856 0 210 1 10000 1 false
856 0 211 1 10000 1 false
856 0 212 1 10000 1 false
856 0 213 1 10000 1 false
856 0 214 1 10000 1 false
856 0 215 1 10000 1 false
872 0 216 0 10000 0 false
872 0 217 0 10000 0 false
872 0 218 0 10000 0 false
872 0 219 0 10000 0 false
872 0 220 0 10000 0 false
872 0 221 0 10000 0 false
887 0 222 0 10000 0 false
887 0 223 0 10000 0 false
887 0 224 0 10000 0 false
887 0 225 0 10000 0 false
887 0 226 0 10000 0 false
887 0 227 0 10000 0 false
903 0 228 0 10000 0 false
903 0 229 0 10000 0 false
903 0 230 0 10000 0 false
903 0 231 0 10000 0 false
903 0 232 0 10000 0 false
903 0 233 0 10000 0 false
919 0 234 0 10000 0 false
919 0 235 0 10000 0 false
919 0 236 0 10000 0 false
919 0 237 0 10000 0 false
919 0 238 0 10000 0 false
919 0 239 0 10000 0 false
937 0 240 1 10000 1 false
937 0 241 1 10000 1 false
937 0 242 1 10000 1 false
937 0 243 1 10000 1 false
937 0 244 1 10000 1 false
937 0 245 1 10000 1 false
953 0 246 0 10000 0 false
953 0 247 0 10000 0 false
953 0 248 0 10000 0 false
953 0 249 0 10000 0 false
953 0 250 0 10000 0 false
953 0 251 0 10000 0 false
968 0 252 1 10000 1 false
968 0 253 1 10000 1 false
968 0 254 1 10000 1 false
968 0 255 1 10000 1 false
968 0 256 1 10000 1 false
968 0 257 1 10000 1 false
984 0 258 1 10000 1 false
984 0 259 1 10000 1 false
984 0 260 1 10000 1 false
984 0 261 1 10000 1 false
984 0 262 1 10000 1 false
984 0 263 1 10000 1 false
1000 0 264 1 10000 1 false
1000 0 265 1 10000 1 false
1000 0 266 1 10000 1 false
1000 0 267 1 10000 1 false
1000 0 268 1 10000 1 false
1000 0 269 1 10000 1 false
1028 0 270 1 10000 1 false
1028 0 271 1 10000 1 false
1028 0 272 1 10000 1 false
1028 0 273 1 10000 1 false
1028 0 274 1 10000 1 false
1028 0 275 1 10000 1 false
1057 0 276 0 10000 1 false
1057 0 277 0 10000 1 false
1057 0 278 0 10000 1 false
1057 0 279 0 10000 1 false
1057 0 280 0 10000 1 false
1057 0 281 0 10000 1 false
1076 0 282 0 10000 1 false
1076 0 283 0 10000 1 false
1076 0 284 0 10000 1 false
1076 0 285 0 10000 1 false
1076 0 286 0 10000 1 false
1076 0 287 0 10000 1 false
1098 0 288 1 10000 1 false
1098 0 289 1 10000 1 false
1098 0 290 1 10000 1 false
1098 0 291 1 10000 1 false
1098 0 292 1 10000 1 false
1098 0 293 1 10000 1 false
1114 0 294 1 10000 1 false
1114 0 295 1 10000 1 false
1114 0 296 1 10000 1 false
1114 0 297 1 10000 1 false
1114 0 298 1 10000 1 false
1114 0 299 1 10000 1 false
1129 0 300 0 10000 0 false
1129 0 301 0 10000 0 false
1129 0 302 0 10000 0 false
1129 0 303 0 10000 0 false
1129 0 304 0 10000 0 false
1129 0 305 0 10000 0 false
1144 0 306 0 10000 0 false
1144 0 307 0 10000 0 false
1144 0 308 0 10000 0 false
1144 0 309 0 10000 0 false
1144 0 310 0 10000 0 false
1144 0 311 0 10000 0 false
1159 0 312 0 10000 0 false
1159 0 313 0 10000 0 false
1159 0 314 0 10000 0 false
1159 0 315 0 10000 0 false
1159 0 316 0 10000 0 false
1159 0 317 0 10000 0 false
1176 0 318 1 10000 1 false
1176 0 319 1 10000 1 false
1176 0 320 1 10000 1 false
1176 0 321 1 10000 1 false
1177 0 322 1 10000 1 false
1177 0 323 1 10000 1 false
1202 0 324 1 10000 1 false
1202 0 325 1 10000 1 false
1202 0 326 1 10000 1 false
1202 0 327 1 10000 1 false
1202 0 328 1 10000 1 false
1202 0 329 1 10000 1 false
1228 0 330 1 10000 1 false
1228 0 331 1 10000 1 false
1229 0 332 1 10000 1 false
1229 0 333 1 10000 1 false
1229 0 334 1 10000 1 false
1229 0 335 1 10000 1 false
1267 0 336 1 10000 1 false
1267 0 337 1 10000 1 false
1267 0 338 1 10000 1 false
1267 0 339 1 10000 1 false
1267 0 340 1 10000 1 false
1267 0 341 1 10000 1 false
1288 0 342 1 10000 1 false
1288 0 343 1 10000 1 false
1288 0 344 1 10000 1 false
1288 0 345 1 10000 1 false
1288 0 346 1 10000 1 false
1288 0 347 1 10000 1 false
1307 0 348 1 10000 1 false
1307 0 349 1 10000 1 false
1307 0 350 1 10000 1 false
1307 0 351 1 10000 1 false
1307 0 352 1 10000 1 false
1307 0 353 1 10000 1 false
1324 0 354 1 10000 1 false
1324 0 355 1 10000 1 false
1324 0 356 1 10000 1 false
1324 0 357 1 10000 1 false
1324 0 358 1 10000 1 false
1324 0 359 1 10000 1 false
1340 0 360 1 10000 1 false
1340 0 361 1 10000 1 false
1340 0 362 1 10000 1 false
1340 0 363 1 10000 1 false
1340 0 364 1 10000 1 false
1340 0 365 1 10000 1 false
1358 0 366 1 10000 1 false
1358 0 367 1 10000 1 false
1358 0 368 1 10000 1 false
1358 0 369 1 10000 1 false
1358 0 370 1 10000 1 false
1358 0 371 1 10000 1 false
1375 0 372 0 10000 0 false
1375 0 373 0 10000 0 false
1375 0 374 0 10000 0 false
1375 0 375 0 10000 0 false
1375 0 376 0 10000 0 false
1375 0 377 0 10000 0 false
1394 0 378 0 10000 0 false
1394 0 379 0 10000 0 false
1394 0 380 0 10000 0 false
1394 0 381 0 10000 0 false
1394 0 382 0 10000 0 false
1394 0 383 0 10000 0 false
1410 0 384 1 10000 1 false
1410 0 385 1 10000 1 false
1410 0 386 1 10000 1 false
1410 0 387 1 10000 1 false
1410 0 388 1 10000 1 false
1410 0 389 1 10000 1 false
1426 0 390 1 10000 1 false
1426 0 391 1 10000 1 false
1426 0 392 1 10000 1 false
1426 0 393 1 10000 1 false
1426 0 394 1 10000 1 false
1426 0 395 1 10000 1 false
1442 0 396 1 10000 1 false
1442 0 397 1 10000 1 false
1442 0 398 1 10000 1 false
1442 0 399 1 10000 1 false
1442 0 400 1 10000 1 false
1442 0 401 1 10000 1 false
1457 0 402 1 10000 1 false
1457 0 403 1 10000 1 false
1457 0 404 1 10000 1 false
1457 0 405 1 10000 1 false
1457 0 406 1 10000 1 false
1457 0 407 1 10000 1 false
1473 0 408 1 10000 1 false
1473 0 409 1 10000 1 false
1473 0 410 1 10000 1 false
1473 0 411 1 10000 1 false
1473 0 412 1 10000 1 false
1473 0 413 1 10000 1 false
1488 0 414 1 10000 1 false
1488 0 415 1 10000 1 false
1488 0 416 1 10000 1 false
1488 0 417 1 10000 1 false
1488 0 418 1 10000 1 false
1488 0 419 1 10000 1 false
1504 0 420 2 10000 2 false
1504 0 421 2 10000 2 false
1504 0 422 2 10000 2 false
1504 0 423 2 10000 2 false
1504 0 424 2 10000 2 false
1504 0 425 2 10000 2 false
1527 0 426 2 10000 2 false
1527 0 427 2 10000 2 false
1527 0 428 2 10000 2 false
1527 0 429 2 10000 2 false
1527 0 430 2 10000 2 false
1527 0 431 2 10000 2 false
1547 0 432 1 10000 1 false
1547 0 433 1 10000 1 false
1547 0 434 1 10000 1 false
1547 0 435 1 10000 1 false
1547 0 436 1 10000 1 false
1547 0 437 1 10000 1 false
1564 0 438 1 10000 1 false
1564 0 439 1 10000 1 false
1564 0 440 1 10000 1 false
1564 0 441 1 10000 1 false
1564 0 442 1 10000 1 false
1564 0 443 1 10000 1 false
1584 0 444 0 10000 1 false
1584 0 445 0 10000 1 false
1585 0 446 0 10000 1 false
1585 0 447 0 10000 1 false
1585 0 448 0 10000 1 false
1585 0 449 0 10000 1 false
1601 0 450 1 10000 1 false
1601 0 451 1 10000 1 false
1601 0 452 1 10000 1 false
1601 0 453 1 10000 1 false
1601 0 454 1 10000 1 false
1601 0 455 1 10000 1 false
1617 0 456 1 10000 1 false
1617 0 457 1 10000 1 false
1617 0 458 1 10000 1 false
1617 0 459 1 10000 1 false
1617 0 460 1 10000 1 false
1617 0 461 1 10000 1 false
1632 0 462 1 10000 1 false
1632 0 463 1 10000 1 false
1632 0 464 1 10000 1 false
1632 0 465 1 10000 1 false
1632 0 466 1 10000 1 false
1632 0 467 1 10000 1 false
1648 0 468 1 10000 1 false
1648 0 469 1 10000 1 false
1648 0 470 1 10000 1 false
1648 0 471 1 10000 1 false
1648 0 472 1 10000 1 false
1648 0 473 1 10000 1 false
1666 0 474 1 10000 1 false
1666 0 475 1 10000 1 false
1666 0 476 1 10000 1 false
1666 0 477 1 10000 1 false
1666 0 478 1 10000 1 false
1666 0 479 1 10000 1 false
1682 0 480 1 10000 1 false
1682 0 481 1 10000 1 false
1682 0 482 1 10000 1 false
1682 0 483 1 10000 1 false
1682 0 484 1 10000 1 false
1682 0 485 1 10000 1 false
1698 0 486 1 10000 1 false
1698 0 487 1 10000 1 false
1698 0 488 1 10000 1 false
1698 0 489 1 10000 1 false
1698 0 490 1 10000 1 false
1698 0 491 1 10000 1 false
1715 0 492 1 10000 1 false
1715 0 493 1 10000 1 false
1715 0 494 1 10000 1 false
1715 0 495 1 10000 1 false
1715 0 496 1 10000 1 false
1715 0 497 1 10000 1 false
1731 0 498 1 10000 1 false
1731 0 499 1 10000 1 false
1731 0 500 1 10000 1 false
1731 0 501 1 10000 1 false
1731 0 502 1 10000 1 false
1731 0 503 1 10000 1 false
1748 0 504 1 10000 1 false
1748 0 505 1 10000 1 false
1748 0 506 1 10000 1 false
1748 0 507 1 10000 1 false
1748 0 508 1 10000 1 false
1748 0 509 1 10000 1 false
1765 0 510 1 10000 1 false
1765 0 511 1 10000 1 false
1765 0 512 1 10000 1 false
1765 0 513 1 10000 1 false
1765 0 514 1 10000 1 false
1765 0 515 1 10000 1 false
1781 0 516 2 10000 2 false
1781 0 517 2 10000 2 false
1781 0 518 2 10000 2 false
1781 0 519 2 10000 2 false
1781 0 520 2 10000 2 false
1781 0 521 2 10000 2 false
1800 0 522 2 10000 2 false
1800 0 523 2 10000 2 false
1800 0 524 2 10000 2 false
1800 0 525 2 10000 2 false
1800 0 526 2 10000 2 false
1800 0 527 2 10000 2 false
1816 0 528 0 10000 1 false
1816 0 529 0 10000 1 false
1816 0 530 0 10000 1 false
1816 0 531 0 10000 1 false
1816 0 532 0 10000 1 false
1816 0 533 0 10000 1 false
1832 0 534 0 10000 1 false
1832 0 535 0 10000 1 false
1832 0 536 0 10000 1 false
1832 0 537 0 10000 1 false
1832 0 538 0 10000 1 false
1832 0 539 0 10000 1 false
1849 0 540 0 10000 1 false
1849 0 541 0 10000 1 false
1849 0 542 0 10000 1 false
1849 0 543 0 10000 1 false
1849 0 544 0 10000 1 false
1849 0 545 0 10000 1 false
1871 0 546 0 10000 1 false
1871 0 547 0 10000 1 false
1871 0 548 0 10000 1 false
1871 0 549 0 10000 1 false
1871 0 550 0 10000 1 false
1871 0 551 0 10000 1 false
1888 0 552 0 10000 1 false
1888 0 553 0 10000 1 false
1888 0 554 0 10000 1 false
1888 0 555 0 10000 1 false
1888 0 556 0 10000 1 false
1888 0 557 0 10000 1 false
1906 0 558 1 10000 1 false
1906 0 559 1 10000 1 false
1906 0 560 1 10000 1 false
1906 0 561 1 10000 1 false
1906 0 562 1 10000 1 false
1906 0 563 1 10000 1 false
1922 0 564 1 10000 1 false
1922 0 565 1 10000 1 false
1922 0 566 1 10000 1 false
1922 0 567 1 10000 1 false
1922 0 568 1 10000 1 false
1922 0 569 1 10000 1 false
1941 0 570 1 10000 1 false
1941 0 571 1 10000 1 false
1941 0 572 1 10000 1 false
1941 0 573 1 10000 1 false
1941 0 574 1 10000 1 false
1941 0 575 1 10000 1 false
1957 0 576 1 10000 1 false
1957 0 577 1 10000 1 false
1957 0 578 1 10000 1 false
1957 0 579 1 10000 1 false
1957 0 580 1 10000 1 false
1957 0 581 1 10000 1 false
1973 0 582 1 10000 1 false
1973 0 583 1 10000 1 false
1973 0 584 1 10000 1 false
1973 0 585 1 10000 1 false
1973 0 586 1 10000 1 false
1973 0 587 1 10000 1 false
1989 0 588 1 10000 1 false
1989 0 589 1 10000 1 false
1989 0 590 1 10000 1 false
1989 0 591 1 10000 1 false
1989 0 592 1 10000 1 false
1989 0 593 1 10000 1 false
2005 0 594 1 10000 1 false
2005 0 595 1 10000 1 false
2005 0 596 1 10000 1 false
2005 0 597 1 10000 1 false
2005 0 598 1 10000 1 false
2005 0 599 1 10000 1 false
2020 0 600 1 10000 1 false
2020 0 601 1 10000 1 false
2020 0 602 1 10000 1 false
2020 0 603 1 10000 1 false
2020 0 604 1 10000 1 false
2020 0 605 1 10000 1 false
2037 0 606 1 10000 1 false
2037 0 607 1 10000 1 false
2037 0 608 1 10000 1 false
2037 0 609 1 10000 1 false
2037 0 610 1 10000 1 false
2037 0 611 1 10000 1 false
2052 0 612 1 10000 1 false
2052 0 613 1 10000 1 false
2052 0 614 1 10000 1 false
2052 0 615 1 10000 1 false
2052 0 616 1 10000 1 false
2052 0 617 1 10000 1 false
2071 0 618 1 10000 1 false
2071 0 619 1 10000 1 false
2071 0 620 1 10000 1 false
2071 0 621 1 10000 1 false
2071 0 622 1 10000 1 false
2071 0 623 1 10000 1 false
2090 0 624 1 10000 1 false
2090 0 625 1 10000 1 false
2090 0 626 1 10000 1 false
2090 0 627 1 10000 1 false
2090 0 628 1 10000 1 false
2090 0 629 1 10000 1 false
2107 0 630 1 10000 1 false
2107 0 631 1 10000 1 false
2107 0 632 1 10000 1 false
2107 0 633 1 10000 1 false
2107 0 634 1 10000 1 false
2107 0 635 1 10000 1 false
2123 0 636 1 10000 1 false
2123 0 637 1 10000 1 false
2123 0 638 1 10000 1 false
2123 0 639 1 10000 1 false
2123 0 640 1 10000 1 false
2123 0 641 1 10000 1 false
2139 0 642 2 10000 2 false
2139 0 643 2 10000 2 false
2139 0 644 2 10000 2 false
2139 0 645 2 10000 2 false
2139 0 646 2 10000 2 false
2139 0 647 2 10000 2 false
2156 0 648 2 10000 2 false
2156 0 649 2 10000 2 false
2156 0 650 2 10000 2 false
2156 0 651 2 10000 2 false
2156 0 652 2 10000 2 false
2156 0 653 2 10000 2 false
2172 0 654 1 10000 1 false
2172 0 655 1 10000 1 false
2172 0 656 1 10000 1 false
2172 0 657 1 10000 1 false
2172 0 658 1 10000 1 false
2172 0 659 1 10000 1 false
2190 0 660 1 10000 1 false
2190 0 661 1 10000 1 false
2190 0 662 1 10000 1 false
2190 0 663 1 10000 1 false
2190 0 664 1 10000 1 false
2190 0 665 1 10000 1 false
2212 0 666 1 10000 1 false
2212 0 667 1 10000 1 false
2212 0 668 1 10000 1 false
2212 0 669 1 10000 1 false
2212 0 670 1 10000 1 false
2212 0 671 1 10000 1 false
2229 0 672 1 10000 1 false
2229 0 673 1 10000 1 false
2229 0 674 1 10000 1 false
2229 0 675 1 10000 1 false
2229 0 676 1 10000 1 false
2229 0 677 1 10000 1 false
2245 0 678 2 10000 2 false
2245 0 679 2 10000 2 false
2245 0 680 2 10000 2 false
2245 0 681 2 10000 2 false
2245 0 682 2 10000 2 false
2245 0 683 2 10000 2 false
2262 0 684 2 10000 2 false
2262 0 685 2 10000 2 false
2262 0 686 2 10000 2 false
2262 0 687 2 10000 2 false
2262 0 688 2 10000 2 false
2262 0 689 2 10000 2 false
2279 0 690 2 10000 2 false
2279 0 691 2 10000 2 false
2279 0 692 2 10000 2 false
2279 0 693 2 10000 2 false
2279 0 694 2 10000 2 false
2279 0 695 2 10000 2 false
2296 0 696 2 10000 2 false
2296 0 697 2 10000 2 false
2296 0 698 2 10000 2 false
2296 0 699 2 10000 2 false
2296 0 700 2 10000 2 false
2296 0 701 2 10000 2 false
2313 0 702 2 10000 2 false
2313 0 703 2 10000 2 false
2313 0 704 2 10000 2 false
2313 0 705 2 10000 2 false
2313 0 706 2 10000 2 false
2313 0 707 2 10000 2 false
2331 0 708 2 10000 2 false
2331 0 709 2 10000 2 false
2331 0 710 2 10000 2 false
2331 0 711 2 10000 2 false
2331 0 712 2 10000 2 false
2331 0 713 2 10000 2 false
2348 0 714 0 10000 2 false
2348 0 715 0 10000 2 false
2348 0 716 0 10000 2 false
2348 0 717 0 10000 2 false
2348 0 718 0 10000 2 false
2348 0 719 0 10000 2 false
2365 0 720 0 10000 2 false
2365 0 721 0 10000 2 false
2365 0 722 0 10000 2 false
2365 0 723 0 10000 2 false
2365 0 724 0 10000 2 false
2365 0 725 0 10000 2 false
2381 0 726 0 10000 2 false
2381 0 727 0 10000 2 false
2381 0 728 0 10000 2 false
2381 0 729 0 10000 2 false
2381 0 730 0 10000 2 false
2381 0 731 0 10000 2 false
2397 0 732 0 10000 2 false
2397 0 733 0 10000 2 false
2397 0 734 0 10000 2 false
2397 0 735 0 10000 2 false
2397 0 736 0 10000 2 false
2397 0 737 0 10000 2 false
2413 0 738 0 10000 2 false
2413 0 739 0 10000 2 false
2413 0 740 0 10000 2 false
2413 0 741 0 10000 2 false
2413 0 742 0 10000 2 false
2413 0 743 0 10000 2 false
2430 0 744 1 10000 2 false
2430 0 745 1 10000 2 false
2430 0 746 1 10000 2 false
2430 0 747 1 10000 2 false
2430 0 748 1 10000 2 false
2430 0 749 1 10000 2 false
2447 0 750 1 10000 2 false
2447 0 751 1 10000 2 false
2447 0 752 1 10000 2 false
2447 0 753 1 10000 2 false
2447 0 754 1 10000 2 false
2447 0 755 1 10000 2 false
2465 0 756 1 10000 2 false
2465 0 757 1 10000 2 false
2465 0 758 1 10000 2 false
2465 0 759 1 10000 2 false
2465 0 760 1 10000 2 false
2465 0 761 1 10000 2 false
2482 0 762 1 10000 2 false
2482 0 763 1 10000 2 false
2482 0 764 1 10000 2 false
2482 0 765 1 10000 2 false
2482 0 766 1 10000 2 false
2482 0 767 1 10000 2 false
2498 0 768 1 10000 2 false
2498 0 769 1 10000 2 false
2498 0 770 1 10000 2 false
2498 0 771 1 10000 2 false
2498 0 772 1 10000 2 false
2498 0 773 1 10000 2 false
2518 0 774 0 10000 0 false
2518 0 775 0 10000 0 false
2518 0 776 0 10000 0 false
2518 0 777 0 10000 0 false
2518 0 778 0 10000 0 false
2518 0 779 0 10000 0 false
2547 0 780 0 10000 0 false
2547 0 781 0 10000 0 false
2547 0 782 0 10000 0 false
2547 0 783 0 10000 0 false
2547 0 784 0 10000 0 false
2547 0 785 0 10000 0 false
2571 0 786 0 10000 0 false
2571 0 787 0 10000 0 false
2571 0 788 0 10000 0 false
2571 0 789 0 10000 0 false
2571 0 790 0 10000 0 false
2571 0 791 0 10000 0 false
2588 0 792 0 10000 0 false
2588 0 793 0 10000 0 false
2588 0 794 0 10000 0 false
2588 0 795 0 10000 0 false
2588 0 796 0 10000 0 false
2588 0 797 0 10000 0 false
2605 0 798 0 10000 0 false
2605 0 799 0 10000 0 false
2605 0 800 0 10000 0 false
2605 0 801 0 10000 0 false
2605 0 802 0 10000 0 false
2605 0 803 0 10000 0 false
2622 0 804 0 10000 0 false
2622 0 805 0 10000 0 false
2622 0 806 0 10000 0 false
2622 0 807 0 10000 0 false
2622 0 808 0 10000 0 false
2622 0 809 0 10000 0 false
2639 0 810 0 10000 0 false
2639 0 811 0 10000 0 false
2639 0 812 0 10000 0 false
2639 0 813 0 10000 0 false
2639 0 814 0 10000 0 false
2639 0 815 0 10000 0 false
2655 0 816 1 10000 1 false
2655 0 817 1 10000 1 false
2655 0 818 1 10000 1 false
2655 0 819 1 10000 1 false
2655 0 820 1 10000 1 false
2655 0 821 1 10000 1 false
2671 0 822 1 10000 1 false
2671 0 823 1 10000 1 false
2671 0 824 1 10000 1 false
2671 0 825 1 10000 1 false
2671 0 826 1 10000 1 false
2671 0 827 1 10000 1 false
2687 0 828 0 10000 0 false
2688 0 829 0 10000 0 false
2688 0 830 0 10000 0 false
2688 0 831 0 10000 0 false
2688 0 832 0 10000 0 false
2688 0 833 0 10000 0 false
2704 0 834 0 10000 0 false
2704 0 835 0 10000 0 false
2704 0 836 0 10000 0 false
2704 0 837 0 10000 0 false
2704 0 838 0 10000 0 false
2704 0 839 0 10000 0 false
2720 0 840 0 10000 0 false
2720 0 841 0 10000 0 false
2720 0 842 0 10000 0 false
2720 0 843 0 10000 0 false
2720 0 844 0 10000 0 false
2720 0 845 0 10000 0 false
2738 0 846 1 10000 1 false
2738 0 847 1 10000 1 false
2738 0 848 1 10000 1 false
2738 0 849 1 10000 1 false
2738 0 850 1 10000 1 false
2738 0 851 1 10000 1 false
2754 0 852 1 10000 1 false
2754 0 853 1 10000 1 false
2754 0 854 1 10000 1 false
2754 0 855 1 10000 1 false
2754 0 856 1 10000 1 false
2754 0 857 1 10000 1 false
2771 0 858 0 10000 0 false
2771 0 859 0 10000 0 false
2771 0 860 0 10000 0 false
2771 0 861 0 10000 0 false
2771 0 862 0 10000 0 false
2771 0 863 0 10000 0 false
2787 0 864 0 10000 0 false
2787 0 865 0 10000 0 false
2787 0 866 0 10000 0 false
2787 0 867 0 10000 0 false
2787 0 868 0 10000 0 false
2787 0 869 0 10000 0 false
2803 0 870 0 10000 0 false
2803 0 871 0 10000 0 false
2803 0 872 0 10000 0 false
2803 0 873 0 10000 0 false
2803 0 874 0 10000 0 false
2803 0 875 0 10000 0 false
2820 0 876 0 10000 0 false
2820 0 877 0 10000 0 false
2820 0 878 0 10000 0 false
2820 0 879 0 10000 0 false
2820 0 880 0 10000 0 false
2820 0 881 0 10000 0 false
2836 0 882 0 10000 0 false
2836 0 883 0 10000 0 false
2836 0 884 0 10000 0 false
2836 0 885 0 10000 0 false
