# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
52 0 1 0 10000 0 false
52 0 2 0 10000 0 false
52 0 3 0 10000 0 false
54 0 4 0 10000 0 false
54 0 5 0 10000 0 false
54 0 6 0 10000 0 false
54 0 7 0 10000 0 false
56 0 8 0 10000 0 false
56 0 9 0 10000 0 false
56 0 10 0 10000 0 false
56 0 11 0 10000 0 false
57 0 12 0 10000 0 false
57 0 13 0 10000 0 false
57 0 14 0 10000 0 false
58 0 15 0 10000 0 false
59 0 16 0 10000 0 false
59 0 17 0 10000 0 false
59 0 18 0 10000 0 false
60 0 19 0 10000 0 false
61 0 20 0 10000 0 false
61 0 21 0 10000 0 false
61 0 22 0 10000 0 false
61 0 23 0 10000 0 false
73 0 24 0 10000 0 false
73 0 25 0 10000 0 false
73 0 26 0 10000 0 false
73 0 27 0 10000 0 false
84 0 28 0 0 0 false
84 0 29 0 0 0 false
84 0 30 0 0 0 false
84 0 31 0 0 0 false
101 0 32 0 0 0 false
101 0 33 0 0 0 false
101 0 34 0 0 0 false
101 0 35 0 0 0 false
135 0 36 0 1 0 false
135 0 37 0 1 0 false
135 0 38 0 1 0 false
135 0 39 0 1 0 false
135 0 40 0 0 0 false
135 0 41 0 0 0 false
135 0 42 0 0 0 false
135 0 43 0 0 0 false
156 0 44 0 10000 0 false
157 0 45 0 10000 0 false
157 0 46 0 10000 0 false
157 0 47 0 10000 0 false
157 0 48 0 2 0 false
157 0 49 0 2 0 false
157 0 50 0 2 0 false
157 0 51 0 2 0 false
170 0 52 0 2 0 false
170 0 53 0 2 0 false
170 0 54 0 2 0 false
170 0 55 0 2 0 false
181 0 56 0 10000 0 false
181 0 57 0 10000 0 false
181 0 58 0 10000 0 false
181 0 59 0 10000 0 false
193 0 60 0 10000 0 false
193 0 61 0 10000 0 false
193 0 62 0 10000 0 false
193 0 63 0 10000 0 false
236 0 64 0 1 0 false
236 0 65 0 1 0 false
246 0 66 0 1 0 false
246 0 67 0 1 0 false
246 0 68 0 1 0 false
246 0 69 0 1 0 false
246 0 70 0 1 0 false
246 0 71 0 1 0 false
247 0 72 0 1 0 false
247 0 73 0 1 0 false
247 0 74 0 1 0 false
247 0 75 0 1 0 false
258 0 76 0 1 0 false
258 0 77 0 1 0 false
258 0 78 0 1 0 false
258 0 79 0 1 0 false
259 0 80 0 10000 0 false
259 0 81 0 10000 0 false
259 0 82 0 10000 0 false
259 0 83 0 10000 0 false
259 0 84 0 10000 0 false
259 0 85 0 10000 0 false
259 0 86 0 10000 0 false
259 0 87 0 10000 0 false
259 0 88 0 10000 0 false
259 0 89 0 10000 0 false
259 0 90 0 10000 0 false
259 0 91 0 10000 0 false
293 0 92 0 0 0 false
293 0 93 0 0 0 false
293 0 94 0 0 0 false
293 0 95 0 0 0 false
293 0 96 0 0 0 false
293 0 97 0 0 0 false
293 0 98 0 0 0 false
293 0 99 0 0 0 false
294 0 100 0 0 0 false
294 0 101 0 0 0 false
294 0 102 0 0 0 false
294 0 103 0 0 0 false
308 0 104 0 3 0 false
308 0 105 0 3 0 false
308 0 106 0 3 0 false
308 0 107 0 3 0 false
325 0 108 0 4 0 false
325 0 109 0 4 0 false
325 0 110 0 4 0 false
325 0 111 0 4 0 false
340 0 112 0 0 0 false
340 0 113 0 0 0 false
340 0 114 0 0 0 false
340 0 115 0 0 0 false
363 0 116 0 10000 0 false
363 0 117 0 10000 0 false
363 0 118 0 10000 0 false
363 0 119 0 10000 0 false
387 0 120 0 0 0 false
387 0 121 0 0 0 false
387 0 122 0 0 0 false
387 0 123 0 0 0 false
387 0 124 0 0 0 false
387 0 125 0 0 0 false
387 0 126 0 0 0 false
387 0 127 0 0 0 false
388 0 128 0 0 0 false
388 0 129 0 0 0 false
388 0 130 0 0 0 false
388 0 131 0 0 0 false
388 0 132 0 0 0 false
388 0 133 0 0 0 false
388 0 134 0 0 0 false
388 0 135 0 0 0 false
389 0 136 0 0 0 false
389 0 137 0 0 0 false
389 0 138 0 0 0 false
389 0 139 0 0 0 false
400 0 140 0 0 0 false
400 0 141 0 0 0 false
400 0 142 0 0 0 false
400 0 143 0 0 0 false
421 0 144 0 0 0 false
421 0 145 0 0 0 false
421 0 146 0 0 0 false
421 0 147 0 0 0 false
442 0 148 0 10000 0 false
442 0 149 0 10000 0 false
442 0 150 0 10000 0 false
442 0 151 0 10000 0 false
442 0 152 0 10000 0 false
442 0 153 0 10000 0 false
442 0 154 0 10000 0 false
442 0 155 0 10000 0 false
443 0 156 0 10000 0 false
443 0 157 0 10000 0 false
443 0 158 0 10000 0 false
443 0 159 0 10000 0 false
443 0 160 0 10000 0 false
443 0 161 0 10000 0 false
443 0 162 0 10000 0 false
443 0 163 0 10000 0 false
443 0 164 0 10000 0 false
443 0 165 0 10000 0 false
443 0 166 0 10000 0 false
443 0 167 0 10000 0 false
444 0 168 0 10000 0 false
444 0 169 0 10000 0 false
444 0 170 0 10000 0 false
444 0 171 0 10000 0 false
444 0 172 0 10000 0 false
444 0 173 0 10000 0 false
464 0 174 0 10000 0 false
464 0 175 0 10000 0 false
465 0 176 0 10000 0 false
465 0 177 0 10000 0 false
465 0 178 0 10000 0 false
465 0 179 0 10000 0 false
482 0 180 0 0 0 false
482 0 181 0 0 0 false
482 0 182 0 0 0 false
482 0 183 0 0 0 false
504 0 184 0 0 0 false
504 0 185 0 0 0 false
504 0 186 0 0 0 false
504 0 187 0 0 0 false
517 0 188 0 0 0 false
517 0 189 0 0 0 false
517 0 190 0 0 0 false
517 0 191 0 0 0 false
530 0 192 0 0 0 false
530 0 193 0 0 0 false
530 0 194 0 0 0 false
530 0 195 0 0 0 false
546 0 196 0 0 0 false
546 0 197 0 0 0 false
546 0 198 0 0 0 false
546 0 199 0 0 0 false
561 0 200 0 0 0 false
561 0 201 0 0 0 false
561 0 202 0 0 0 false
561 0 203 0 0 0 false
573 0 204 0 0 0 false
573 0 205 0 0 0 false
573 0 206 0 0 0 false
573 0 207 0 0 0 false
