# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
799 0 128 1 10000 1 false
799 0 129 1 10000 1 false
799 0 130 1 10000 1 false
799 0 131 1 10000 1 false
817 0 132 1 10000 1 false
817 0 133 1 10000 1 false
817 0 134 1 10000 1 false
817 0 135 1 10000 1 false
834 0 136 1 10000 1 false
834 0 137 1 10000 1 false
834 0 138 1 10000 1 false
834 0 139 1 10000 1 false
853 0 140 1 10000 1 false
853 0 141 1 10000 1 false
853 0 142 1 10000 1 false
853 0 143 1 10000 1 false
869 0 144 0 10000 1 false
869 0 145 0 10000 1 false
869 0 146 0 10000 1 false
869 0 147 0 10000 1 false
885 0 148 0 10000 0 false
885 0 149 0 10000 0 false
885 0 150 0 10000 0 false
885 0 151 0 10000 0 false
901 0 152 0 10000 0 false
901 0 153 0 10000 0 false
901 0 154 0 10000 0 false
901 0 155 0 10000 0 false
916 0 156 1 10000 1 false
916 0 157 1 10000 1 false
916 0 158 1 10000 1 false
916 0 159 1 10000 1 false
934 0 160 1 10000 1 false
934 0 161 1 10000 1 false
934 0 162 1 10000 1 false
934 0 163 1 10000 1 false
950 0 164 1 10000 1 false
950 0 165 1 10000 1 false
950 0 166 1 10000 1 false
950 0 167 1 10000 1 false
966 0 168 1 10000 1 false
966 0 169 1 10000 1 false
966 0 170 1 10000 1 false
966 0 171 1 10000 1 false
982 0 172 1 10000 1 false
982 0 173 1 10000 1 false
982 0 174 1 10000 1 false
982 0 175 1 10000 1 false
997 0 176 1 10000 1 false
997 0 177 1 10000 1 false
997 0 178 1 10000 1 false
997 0 179 1 10000 1 false
1025 0 180 1 10000 1 false
1025 0 181 1 10000 1 false
1025 0 182 1 10000 1 false
1025 0 183 1 10000 1 false
1053 0 184 0 10000 1 false
1053 0 185 0 10000 1 false
1053 0 186 0 10000 1 false
1053 0 187 0 10000 1 false
1073 0 188 0 10000 1 false
1073 0 189 0 10000 1 false
1073 0 190 0 10000 1 false
1073 0 191 0 10000 1 false
1096 0 192 0 10000 0 false
1096 0 193 0 10000 0 false
1096 0 194 0 10000 0 false
1096 0 195 0 10000 0 false
1112 0 196 0 10000 0 false
1112 0 197 0 10000 0 false
1112 0 198 0 10000 0 false
1112 0 199 0 10000 0 false
1127 0 200 0 10000 0 false
1127 0 201 0 10000 0 false
1127 0 202 0 10000 0 false
1127 0 203 0 10000 0 false
1142 0 204 1 10000 1 false
1142 0 205 1 10000 1 false
1142 0 206 1 10000 1 false
1142 0 207 1 10000 1 false
1157 0 208 1 10000 1 false
1157 0 209 1 10000 1 false
1157 0 210 1 10000 1 false
1157 0 211 1 10000 1 false
1174 0 212 1 10000 1 false
1174 0 213 1 10000 1 false
1174 0 214 1 10000 1 false
1174 0 215 1 10000 1 false
1198 0 216 1 10000 1 false
1198 0 217 1 10000 1 false
1198 0 218 1 10000 1 false
1198 0 219 1 10000 1 false
1223 0 220 1 10000 1 false
1223 0 221 1 10000 1 false
1223 0 222 1 10000 1 false
1223 0 223 1 10000 1 false
1261 0 224 1 10000 1 false
1261 0 225 1 10000 1 false
1261 0 226 1 10000 1 false
1261 0 227 1 10000 1 false
1283 0 228 1 10000 1 false
1283 0 229 1 10000 1 false
1283 0 230 1 10000 1 false
1283 0 231 1 10000 1 false
1305 0 232 0 10000 0 false
1305 0 233 0 10000 0 false
1305 0 234 0 10000 0 false
1305 0 235 0 10000 0 false
1322 0 236 0 10000 0 false
1322 0 237 0 10000 0 false
1322 0 238 0 10000 0 false
1322 0 239 0 10000 0 false
1338 0 240 1 10000 1 false
1338 0 241 1 10000 1 false
1338 0 242 1 10000 1 false
1338 0 243 1 10000 1 false
1355 0 244 1 10000 1 false
1355 0 245 1 10000 1 false
1355 0 246 1 10000 1 false
1355 0 247 1 10000 1 false
1372 0 248 1 10000 1 false
1372 0 249 1 10000 1 false
1372 0 250 1 10000 1 false
1372 0 251 1 10000 1 false
1392 0 252 1 10000 1 false
1392 0 253 1 10000 1 false
1392 0 254 1 10000 1 false
1392 0 255 1 10000 1 false
1408 0 256 1 10000 1 false
1408 0 257 1 10000 1 false
1408 0 258 1 10000 1 false
1408 0 259 1 10000 1 false
1424 0 260 1 10000 1 false
1424 0 261 1 10000 1 false
1424 0 262 1 10000 1 false
1424 0 263 1 10000 1 false
1439 0 264 1 10000 1 false
1440 0 265 1 10000 1 false
1440 0 266 1 10000 1 false
1440 0 267 1 10000 1 false
1455 0 268 1 10000 1 false
1455 0 269 1 10000 1 false
1455 0 270 1 10000 1 false
1455 0 271 1 10000 1 false
1470 0 272 1 10000 1 false
1470 0 273 1 10000 1 false
1470 0 274 1 10000 1 false
1470 0 275 1 10000 1 false
1486 0 276 1 10000 1 false
1486 0 277 1 10000 1 false
1486 0 278 1 10000 1 false
1486 0 279 1 10000 1 false
1502 0 280 1 10000 1 false
1502 0 281 1 10000 1 false
1502 0 282 1 10000 1 false
1502 0 283 1 10000 1 false
1525 0 284 1 10000 1 false
1525 0 285 1 10000 1 false
1525 0 286 1 10000 1 false
1525 0 287 1 10000 1 false
1545 0 288 1 10000 1 false
1545 0 289 1 10000 1 false
1545 0 290 1 10000 1 false
1545 0 291 1 10000 1 false
1562 0 292 1 10000 1 false
1562 0 293 1 10000 1 false
1562 0 294 1 10000 1 false
1562 0 295 1 10000 1 false
1582 0 296 1 10000 1 false
1582 0 297 1 10000 1 false
1582 0 298 1 10000 1 false
1582 0 299 1 10000 1 false
1598 0 300 1 10000 1 false
1598 0 301 1 10000 1 false
1598 0 302 1 10000 1 false
1598 0 303 1 10000 1 false
1614 0 304 1 10000 1 false
1614 0 305 1 10000 1 false
1614 0 306 1 10000 1 false
1614 0 307 1 10000 1 false
1630 0 308 1 10000 1 false
1630 0 309 1 10000 1 false
1630 0 310 1 10000 1 false
1630 0 311 1 10000 1 false
1646 0 312 1 10000 1 false
1646 0 313 1 10000 1 false
1646 0 314 1 10000 1 false
1646 0 315 1 10000 1 false
1664 0 316 1 10000 1 false
1664 0 317 1 10000 1 false
1664 0 318 1 10000 1 false
1664 0 319 1 10000 1 false
1680 0 320 1 10000 1 false
1680 0 321 1 10000 1 false
1680 0 322 1 10000 1 false
1680 0 323 1 10000 1 false
1696 0 324 1 10000 1 false
1696 0 325 1 10000 1 false
1696 0 326 1 10000 1 false
1696 0 327 1 10000 1 false
1712 0 328 1 10000 1 false
1712 0 329 1 10000 1 false
1712 0 330 1 10000 1 false
1712 0 331 1 10000 1 false
1729 0 332 1 10000 1 false
1729 0 333 1 10000 1 false
1729 0 334 1 10000 1 false
1729 0 335 1 10000 1 false
1745 0 336 1 10000 1 false
1745 0 337 1 10000 1 false
1745 0 338 1 10000 1 false
1745 0 339 1 10000 1 false
1763 0 340 1 10000 1 false
1763 0 341 1 10000 1 false
1763 0 342 1 10000 1 false
1763 0 343 1 10000 1 false
1779 0 344 1 10000 1 false
1779 0 345 1 10000 1 false
1779 0 346 1 10000 1 false
1779 0 347 1 10000 1 false
1798 0 348 1 10000 1 false
1798 0 349 1 10000 1 false
1798 0 350 1 10000 1 false
1798 0 351 1 10000 1 false
1814 0 352 1 10000 1 false
1814 0 353 1 10000 1 false
1814 0 354 1 10000 1 false
1814 0 355 1 10000 1 false
1830 0 356 1 10000 1 false
1830 0 357 1 10000 1 false
1830 0 358 1 10000 1 false
1830 0 359 1 10000 1 false
1846 0 360 1 10000 1 false
1846 0 361 1 10000 1 false
1846 0 362 1 10000 1 false
1846 0 363 1 10000 1 false
1868 0 364 1 10000 1 false
1868 0 365 1 10000 1 false
1868 0 366 1 10000 1 false
1868 0 367 1 10000 1 false
1886 0 368 1 10000 1 false
1886 0 369 1 10000 1 false
1886 0 370 1 10000 1 false
1886 0 371 1 10000 1 false
1903 0 372 1 10000 1 false
1903 0 373 1 10000 1 false
1903 0 374 1 10000 1 false
1903 0 375 1 10000 1 false
1920 0 376 1 10000 1 false
1920 0 377 1 10000 1 false
1920 0 378 1 10000 1 false
1920 0 379 1 10000 1 false
1938 0 380 1 10000 1 false
1938 0 381 1 10000 1 false
1938 0 382 1 10000 1 false
1938 0 383 1 10000 1 false
1955 0 384 1 10000 1 false
1955 0 385 1 10000 1 false
1955 0 386 1 10000 1 false
1955 0 387 1 10000 1 false
1971 0 388 1 10000 1 false
1971 0 389 1 10000 1 false
1971 0 390 1 10000 1 false
1971 0 391 1 10000 1 false
1987 0 392 1 10000 1 false
1987 0 393 1 10000 1 false
1987 0 394 1 10000 1 false
1987 0 395 1 10000 1 false
2003 0 396 1 10000 1 false
2003 0 397 1 10000 1 false
2003 0 398 1 10000 1 false
2003 0 399 1 10000 1 false
2018 0 400 1 10000 1 false
2018 0 401 1 10000 1 false
2018 0 402 1 10000 1 false
2018 0 403 1 10000 1 false
2034 0 404 1 10000 1 false
2034 0 405 1 10000 1 false
2034 0 406 1 10000 1 false
2034 0 407 1 10000 1 false
2050 0 408 1 10000 1 false
2050 0 409 1 10000 1 false
2050 0 410 1 10000 1 false
2050 0 411 1 10000 1 false
2069 0 412 1 10000 1 false
2069 0 413 1 10000 1 false
2069 0 414 1 10000 1 false
2069 0 415 1 10000 1 false
2088 0 416 1 10000 1 false
2088 0 417 1 10000 1 false
2088 0 418 1 10000 1 false
2088 0 419 1 10000 1 false
2104 0 420 1 10000 1 false
2104 0 421 1 10000 1 false
2104 0 422 1 10000 1 false
2104 0 423 1 10000 1 false
2121 0 424 1 10000 1 false
2121 0 425 1 10000 1 false
2121 0 426 1 10000 1 false
2121 0 427 1 10000 1 false
2137 0 428 1 10000 1 false
2137 0 429 1 10000 1 false
2137 0 430 1 10000 1 false
2137 0 431 1 10000 1 false
2153 0 432 1 10000 1 false
2153 0 433 1 10000 1 false
2153 0 434 1 10000 1 false
2153 0 435 1 10000 1 false
2170 0 436 1 10000 1 false
2170 0 437 1 10000 1 false
2170 0 438 1 10000 1 false
2170 0 439 1 10000 1 false
2186 0 440 1 10000 1 false
2186 0 441 1 10000 1 false
2186 0 442 1 10000 1 false
2186 0 443 1 10000 1 false
2208 0 444 1 10000 1 false
2208 0 445 1 10000 1 false
2208 0 446 1 10000 1 false
2208 0 447 1 10000 1 false
2226 0 448 1 10000 1 false
2226 0 449 1 10000 1 false
2226 0 450 1 10000 1 false
2226 0 451 1 10000 1 false
2243 0 452 1 10000 1 false
2243 0 453 1 10000 1 false
2243 0 454 1 10000 1 false
2243 0 455 1 10000 1 false
2260 0 456 1 10000 1 false
2260 0 457 1 10000 1 false
2260 0 458 1 10000 1 false
2260 0 459 1 10000 1 false
2276 0 460 1 10000 1 false
2276 0 461 1 10000 1 false
2276 0 462 1 10000 1 false
2276 0 463 1 10000 1 false
2293 0 464 1 10000 1 false
2293 0 465 1 10000 1 false
2293 0 466 1 10000 1 false
2293 0 467 1 10000 1 false
2311 0 468 1 10000 1 false
2311 0 469 1 10000 1 false
2311 0 470 1 10000 1 false
2311 0 471 1 10000 1 false
2329 0 472 1 10000 1 false
2329 0 473 1 10000 1 false
2329 0 474 1 10000 1 false
2329 0 475 1 10000 1 false
2345 0 476 1 10000 1 false
2345 0 477 1 10000 1 false
2345 0 478 1 10000 1 false
2345 0 479 1 10000 1 false
2362 0 480 1 10000 1 false
2362 0 481 1 10000 1 false
2362 0 482 1 10000 1 false
2362 0 483 1 10000 1 false
2379 0 484 1 10000 1 false
2379 0 485 1 10000 1 false
2379 0 486 1 10000 1 false
2379 0 487 1 10000 1 false
2395 0 488 1 10000 1 false
2395 0 489 1 10000 1 false
2395 0 490 1 10000 1 false
2395 0 491 1 10000 1 false
2411 0 492 1 10000 1 false
2411 0 493 1 10000 1 false
2411 0 494 1 10000 1 false
2411 0 495 1 10000 1 false
2427 0 496 1 10000 1 false
2427 0 497 1 10000 1 false
2427 0 498 1 10000 1 false
2427 0 499 1 10000 1 false
2444 0 500 1 10000 1 false
2445 0 501 1 10000 1 false
2445 0 502 1 10000 1 false
2445 0 503 1 10000 1 false
2462 0 504 1 10000 1 false
2462 0 505 1 10000 1 false
2462 0 506 1 10000 1 false
2462 0 507 1 10000 1 false
2479 0 508 1 10000 1 false
2479 0 509 1 10000 1 false
2479 0 510 1 10000 1 false
2479 0 511 1 10000 1 false
2496 0 512 2 10000 2 false
2496 0 513 2 10000 2 false
2496 0 514 2 10000 2 false
2496 0 515 2 10000 2 false
2513 0 516 2 10000 2 false
2513 0 517 2 10000 2 false
2513 0 518 2 10000 2 false
2513 0 519 2 10000 2 false
2544 0 520 0 10000 0 false
2544 0 521 0 10000 0 false
2544 0 522 0 10000 0 false
2544 0 523 0 10000 0 false
2569 0 524 0 10000 0 false
2569 0 525 0 10000 0 false
2569 0 526 0 10000 0 false
2569 0 527 0 10000 0 false
2586 0 528 1 10000 1 false
2586 0 529 1 10000 1 false
2586 0 530 1 10000 1 false
2586 0 531 1 10000 1 false
2602 0 532 1 10000 1 false
2602 0 533 1 10000 1 false
2602 0 534 1 10000 1 false
2602 0 535 1 10000 1 false
2620 0 536 0 10000 0 false
2620 0 537 0 10000 0 false
2620 0 538 0 10000 0 false
2620 0 539 0 10000 0 false
2636 0 540 0 10000 0 false
2636 0 541 0 10000 0 false
2636 0 542 0 10000 0 false
2636 0 543 0 10000 0 false
2652 0 544 0 10000 0 false
2652 0 545 0 10000 0 false
2652 0 546 0 10000 0 false
2652 0 547 0 10000 0 false
2669 0 548 0 10000 0 false
2669 0 549 0 10000 0 false
2669 0 550 0 10000 0 false
2669 0 551 0 10000 0 false
2685 0 552 0 10000 0 false
2685 0 553 0 10000 0 false
2685 0 554 0 10000 0 false
2685 0 555 0 10000 0 false
2701 0 556 0 10000 0 false
2701 0 557 0 10000 0 false
2701 0 558 0 10000 0 false
2701 0 559 0 10000 0 false
2718 0 560 0 10000 0 false
2718 0 561 0 10000 0 false
2718 0 562 0 10000 0 false
2718 0 563 0 10000 0 false
2734 0 564 0 10000 0 false
2734 0 565 0 10000 0 false
2734 0 566 0 10000 0 false
2734 0 567 0 10000 0 false
2751 0 568 0 10000 0 false
2751 0 569 0 10000 0 false
2751 0 570 0 10000 0 false
2751 0 571 0 10000 0 false
2768 0 572 0 10000 0 false
2768 0 573 0 10000 0 false
2768 0 574 0 10000 0 false
2768 0 575 0 10000 0 false
2784 0 576 0 10000 0 false
2784 0 577 0 10000 0 false
2784 0 578 0 10000 0 false
2784 0 579 0 10000 0 false
2801 0 580 0 10000 0 false
2801 0 581 0 10000 0 false
2801 0 582 0 10000 0 false
2801 0 583 0 10000 0 false
2817 0 584 0 10000 0 false
2817 0 585 0 10000 0 false
2817 0 586 0 10000 0 false
2817 0 587 0 10000 0 false
2834 0 588 0 10000 0 false
2834 0 589 0 10000 0 false
2834 0 590 0 10000 0 false
2834 0 591 0 10000 0 false
2850 0 592 0 10000 0 false
2850 0 593 0 10000 0 false
2850 0 594 0 10000 0 false
2850 0 595 0 10000 0 false
2869 0 596 0 10000 0 false
2869 0 597 0 10000 0 false
2869 0 598 0 10000 0 false
2869 0 599 0 10000 0 false
2887 0 600 0 10000 0 false
2887 0 601 0 10000 0 false
2887 0 602 0 10000 0 false
2887 0 603 0 10000 0 false
2907 0 604 0 10000 0 false
2907 0 605 0 10000 0 false
2907 0 606 0 10000 0 false
2907 0 607 0 10000 0 false
2924 0 608 0 10000 0 false
2924 0 609 0 10000 0 false
2924 0 610 0 10000 0 false
2924 0 611 0 10000 0 false
2941 0 612 0 10000 0 false
2941 0 613 0 10000 0 false
2941 0 614 0 10000 0 false
2941 0 615 0 10000 0 false
2958 0 616 0 10000 0 false
2958 0 617 0 10000 0 false
2958 0 618 0 10000 0 false
2958 0 619 0 10000 0 false
2976 0 620 0 10000 0 false
2976 0 621 0 10000 0 false
2976 0 622 0 10000 0 false
2976 0 623 0 10000 0 false
2993 0 624 0 10000 0 false
2993 0 625 0 10000 0 false
2993 0 626 0 10000 0 false
2993 0 627 0 10000 0 false
3011 0 628 0 10000 0 false
3011 0 629 0 10000 0 false
3011 0 630 0 10000 0 false
3011 0 631 0 10000 0 false
3028 0 632 0 10000 0 false
3028 0 633 0 10000 0 false
3028 0 634 0 10000 0 false
3028 0 635 0 10000 0 false
3045 0 636 0 10000 0 false
3045 0 637 0 10000 0 false
3045 0 638 0 10000 0 false
3045 0 639 0 10000 0 false
3063 0 640 0 10000 0 false
3063 0 641 0 10000 0 false
3063 0 642 0 10000 0 false
3063 0 643 0 10000 0 false
3081 0 644 0 10000 0 false
3081 0 645 0 10000 0 false
3081 0 646 0 10000 0 false
3081 0 647 0 10000 0 false
3098 0 648 0 10000 0 false
3098 0 649 0 10000 0 false
3098 0 650 0 10000 0 false
3098 0 651 0 10000 0 false
3115 0 652 0 10000 0 false
3115 0 653 0 10000 0 false
3115 0 654 0 10000 0 false
3115 0 655 0 10000 0 false
3133 0 656 0 10000 0 false
3133 0 657 0 10000 0 false
3133 0 658 0 10000 0 false
3133 0 659 0 10000 0 false
3150 0 660 0 10000 0 false
3150 0 661 0 10000 0 false
3150 0 662 0 10000 0 false
3150 0 663 0 10000 0 false
3168 0 664 0 10000 0 false
3168 0 665 0 10000 0 false
3168 0 666 0 10000 0 false
3168 0 667 0 10000 0 false
3186 0 668 0 10000 0 false
3186 0 669 0 10000 0 false
3186 0 670 0 10000 0 false
3186 0 671 0 10000 0 false
3203 0 672 0 10000 0 false
3203 0 673 0 10000 0 false
3203 0 674 0 10000 0 false
3203 0 675 0 10000 0 false
3223 0 676 0 10000 0 false
3223 0 677 0 10000 0 false
3223 0 678 0 10000 0 false
3223 0 679 0 10000 0 false
3241 0 680 0 10000 0 false
3242 0 681 0 10000 0 false
3242 0 682 0 10000 0 false
3242 0 683 0 10000 0 false
3260 0 684 0 10000 0 false
3260 0 685 0 10000 0 false
3260 0 686 0 10000 0 false
3260 0 687 0 10000 0 false
3277 0 688 0 10000 0 false
3277 0 689 0 10000 0 false
3277 0 690 0 10000 0 false
3277 0 691 0 10000 0 false
3294 0 692 0 10000 0 false
3294 0 693 0 10000 0 false
3294 0 694 0 10000 0 false
3294 0 695 0 10000 0 false
3311 0 696 0 10000 0 false
3311 0 697 0 10000 0 false
3311 0 698 0 10000 0 false
3311 0 699 0 10000 0 false
3329 0 700 0 10000 0 false
3329 0 701 0 10000 0 false
3329 0 702 0 10000 0 false
3329 0 703 0 10000 0 false
3347 0 704 0 10000 0 false
3347 0 705 0 10000 0 false
3347 0 706 0 10000 0 false
3347 0 707 0 10000 0 false
3364 0 708 0 10000 0 false
3364 0 709 0 10000 0 false
3364 0 710 0 10000 0 false
3364 0 711 0 10000 0 false
3383 0 712 0 10000 0 false
3383 0 713 0 10000 0 false
3383 0 714 0 10000 0 false
3383 0 715 0 10000 0 false
3401 0 716 0 10000 0 false
3401 0 717 0 10000 0 false
3401 0 718 0 10000 0 false
3401 0 719 0 10000 0 false
3419 0 720 1 10000 1 false
3419 0 721 1 10000 1 false
3419 0 722 1 10000 1 false
3419 0 723 1 10000 1 false
3437 0 724 1 10000 1 false
3437 0 725 1 10000 1 false
3437 0 726 1 10000 1 false
3437 0 727 1 10000 1 false
3454 0 728 1 10000 1 false
3454 0 729 1 10000 1 false
3454 0 730 1 10000 1 false
3454 0 731 1 10000 1 false
3472 0 732 1 10000 1 false
3472 0 733 1 10000 1 false
3472 0 734 1 10000 1 false
3472 0 735 1 10000 1 false
3489 0 736 1 10000 1 false
3489 0 737 1 10000 1 false
3489 0 738 1 10000 1 false
3489 0 739 1 10000 1 false
3505 0 740 1 10000 1 false
3505 0 741 1 10000 1 false
3505 0 742 1 10000 1 false
3505 0 743 1 10000 1 false
3527 0 744 1 10000 1 false
3527 0 745 1 10000 1 false
3527 0 746 1 10000 1 false
3527 0 747 1 10000 1 false
3544 0 748 1 10000 1 false
3544 0 749 1 10000 1 false
3544 0 750 1 10000 1 false
3544 0 751 1 10000 1 false
3570 0 752 1 10000 1 false
3570 0 753 1 10000 1 false
3570 0 754 1 10000 1 false
3570 0 755 1 10000 1 false
3592 0 756 0 10000 0 false
3592 0 757 0 10000 0 false
3592 0 758 0 10000 0 false
3592 0 759 0 10000 0 false
3609 0 760 0 10000 0 false
3609 0 761 0 10000 0 false
3609 0 762 0 10000 0 false
3609 0 763 0 10000 0 false
3626 0 764 0 10000 0 false
3626 0 765 0 10000 0 false
3626 0 766 0 10000 0 false
3626 0 767 0 10000 0 false
3643 0 768 0 10000 0 false
3643 0 769 0 10000 0 false
3643 0 770 0 10000 0 false
3643 0 771 0 10000 0 false
3661 0 772 1 10000 1 false
3661 0 773 1 10000 1 false
3661 0 774 1 10000 1 false
3661 0 775 1 10000 1 false
3678 0 776 1 10000 1 false
3678 0 777 1 10000 1 false
3678 0 778 1 10000 1 false
3678 0 779 1 10000 1 false
3695 0 780 1 10000 1 false
3695 0 781 1 10000 1 false
3696 0 782 1 10000 1 false
3696 0 783 1 10000 1 false
3712 0 784 1 10000 1 false
3712 0 785 1 10000 1 false
3712 0 786 1 10000 1 false
3712 0 787 1 10000 1 false
3729 0 788 1 10000 1 false
3729 0 789 1 10000 1 false
3729 0 790 1 10000 1 false
3729 0 791 1 10000 1 false
3746 0 792 0 10000 0 false
3746 0 793 0 10000 0 false
3746 0 794 0 10000 0 false
3746 0 795 0 10000 0 false
3763 0 796 1 10000 1 false
3763 0 797 1 10000 1 false
3763 0 798 1 10000 1 false
3763 0 799 1 10000 1 false
3781 0 800 1 10000 1 false
3781 0 801 1 10000 1 false
3781 0 802 1 10000 1 false
3781 0 803 1 10000 1 false
3799 0 804 1 10000 1 false
3799 0 805 1 10000 1 false
3799 0 806 1 10000 1 false
3799 0 807 1 10000 1 false
3816 0 808 1 10000 1 false
3816 0 809 1 10000 1 false
3816 0 810 1 10000 1 false
3816 0 811 1 10000 1 false
3833 0 812 1 10000 1 false
3833 0 813 1 10000 1 false
3833 0 814 1 10000 1 false
3833 0 815 1 10000 1 false
3850 0 816 1 10000 1 false
3850 0 817 1 10000 1 false
3851 0 818 1 10000 1 false
3851 0 819 1 10000 1 false
3868 0 820 0 10000 0 false
3868 0 821 0 10000 0 false
3868 0 822 0 10000 0 false
3868 0 823 0 10000 0 false
3886 0 824 0 10000 0 false
3886 0 825 0 10000 0 false
3886 0 826 0 10000 0 false
3886 0 827 0 10000 0 false
3907 0 828 0 10000 0 false
3908 0 829 0 10000 0 false
3908 0 830 0 10000 0 false
3908 0 831 0 10000 0 false
3927 0 832 0 10000 0 false
3927 0 833 0 10000 0 false
3927 0 834 0 10000 0 false
3927 0 835 0 10000 0 false
3944 0 836 1 10000 1 false
3944 0 837 1 10000 1 false
3944 0 838 1 10000 1 false
3944 0 839 1 10000 1 false
3961 0 840 1 10000 1 false
3961 0 841 1 10000 1 false
3961 0 842 1 10000 1 false
3961 0 843 1 10000 1 false
3977 0 844 1 10000 1 false
3977 0 845 1 10000 1 false
3977 0 846 1 10000 1 false
3977 0 847 1 10000 1 false
3994 0 848 0 10000 1 false
3994 0 849 0 10000 1 false
3994 0 850 0 10000 1 false
3994 0 851 0 10000 1 false
4011 0 852 0 10000 0 false
4011 0 853 0 10000 0 false
4011 0 854 0 10000 0 false
4011 0 855 0 10000 0 false
4027 0 856 0 10000 0 false
4027 0 857 0 10000 0 false
4027 0 858 0 10000 0 false
4027 0 859 0 10000 0 false
4045 0 860 0 10000 0 false
4045 0 861 0 10000 0 false
4045 0 862 0 10000 0 false
4045 0 863 0 10000 0 false
4062 0 864 0 10000 0 false
4062 0 865 0 10000 0 false
4062 0 866 0 10000 0 false
4062 0 867 0 10000 0 false
4079 0 868 0 10000 0 false
4079 0 869 0 10000 0 false
4079 0 870 0 10000 0 false
4079 0 871 0 10000 0 false
4096 0 872 0 10000 0 false
4096 0 873 0 10000 0 false
4096 0 874 0 10000 0 false
4096 0 875 0 10000 0 false
4113 0 876 0 10000 0 false
4113 0 877 0 10000 0 false
4113 0 878 0 10000 0 false
4113 0 879 0 10000 0 false
4130 0 880 0 10000 0 false
