# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
88 0 1 0 10000 0 false
88 0 2 0 10000 0 false
88 0 3 0 10000 0 false
88 0 4 0 10000 0 false
123 0 5 0 10000 0 false
123 0 6 0 10000 0 false
123 0 7 0 10000 0 false
123 0 8 0 10000 0 false
123 0 9 0 10000 0 false
141 0 10 0 10000 0 false
141 0 11 0 10000 0 false
141 0 12 0 10000 0 false
141 0 13 0 10000 0 false
141 0 14 0 10000 0 false
184 0 15 0 10000 0 false
184 0 16 0 10000 0 false
185 0 17 0 10000 0 false
185 0 18 0 10000 0 false
185 0 19 0 10000 0 false
233 0 20 0 10000 0 false
233 0 21 0 10000 0 false
233 0 22 0 10000 0 false
233 0 23 0 10000 0 false
233 0 24 0 10000 0 false
267 0 25 0 10000 0 false
267 0 26 0 10000 0 false
267 0 27 0 10000 0 false
267 0 28 0 10000 0 false
267 0 29 0 10000 0 false
288 0 30 1 10000 1 false
288 0 31 1 10000 1 false
288 0 32 1 10000 1 false
288 0 33 1 10000 1 false
288 0 34 1 10000 1 false
309 0 35 1 10000 1 false
309 0 36 1 10000 1 false
309 0 37 1 10000 1 false
309 0 38 1 10000 1 false
309 0 39 1 10000 1 false
330 0 40 1 10000 1 false
331 0 41 1 10000 1 false
331 0 42 1 10000 1 false
331 0 43 1 10000 1 false
331 0 44 1 10000 1 false
360 0 45 1 10000 1 false
360 0 46 1 10000 1 false
360 0 47 1 10000 1 false
360 0 48 1 10000 1 false
360 0 49 1 10000 1 false
380 0 50 1 10000 1 false
380 0 51 1 10000 1 false
380 0 52 1 10000 1 false
380 0 53 1 10000 1 false
380 0 54 1 10000 1 false
396 0 55 1 10000 1 false
396 0 56 1 10000 1 false
396 0 57 1 10000 1 false
396 0 58 1 10000 1 false
396 0 59 1 10000 1 false
411 0 60 1 10000 1 false
411 0 61 1 10000 1 false
411 0 62 1 10000 1 false
411 0 63 1 10000 1 false
411 0 64 1 10000 1 false
427 0 65 0 10000 1 false
427 0 66 0 10000 1 false
427 0 67 0 10000 1 false
427 0 68 0 10000 1 false
427 0 69 0 10000 1 false
442 0 70 0 10000 1 false
442 0 71 0 10000 1 false
442 0 72 0 10000 1 false
442 0 73 0 10000 1 false
442 0 74 0 10000 1 false
460 0 75 1 10000 1 false
460 0 76 1 10000 1 false
460 0 77 1 10000 1 false
460 0 78 1 10000 1 false
460 0 79 1 10000 1 false
476 0 80 1 10000 1 false
476 0 81 1 10000 1 false
476 0 82 1 10000 1 false
476 0 83 1 10000 1 false
476 0 84 1 10000 1 false
492 0 85 1 10000 1 false
492 0 86 1 10000 1 false
492 0 87 1 10000 1 false
492 0 88 1 10000 1 false
492 0 89 1 10000 1 false
511 0 90 1 10000 1 false
511 0 91 1 10000 1 false
511 0 92 1 10000 1 false
511 0 93 1 10000 1 false
511 0 94 1 10000 1 false
535 0 95 1 10000 1 false
535 0 96 1 10000 1 false
535 0 97 1 10000 1 false
535 0 98 1 10000 1 false
535 0 99 1 10000 1 false
556 0 100 1 10000 1 false
556 0 101 1 10000 1 false
556 0 102 1 10000 1 false
556 0 103 1 10000 1 false
556 0 104 1 10000 1 false
591 0 105 1 10000 1 false
591 0 106 1 10000 1 false
591 0 107 1 10000 1 false
591 0 108 1 10000 1 false
591 0 109 1 10000 1 false
618 0 110 0 10000 0 false
618 0 111 0 10000 0 false
618 0 112 0 10000 0 false
618 0 113 0 10000 0 false
618 0 114 0 10000 0 false
634 0 115 0 10000 0 false
634 0 116 0 10000 0 false
634 0 117 0 10000 0 false
634 0 118 0 10000 0 false
634 0 119 0 10000 0 false
650 0 120 1 10000 1 false
650 0 121 1 10000 1 false
650 0 122 1 10000 1 false
650 0 123 1 10000 1 false
650 0 124 1 10000 1 false
666 0 125 0 10000 1 false
666 0 126 0 10000 1 false
666 0 127 0 10000 1 false
666 0 128 0 10000 1 false
666 0 129 0 10000 1 false
685 0 130 0 10000 1 false
685 0 131 0 10000 1 false
685 0 132 0 10000 1 false
685 0 133 0 10000 1 false
685 0 134 0 10000 1 false
708 0 135 0 10000 1 false
708 0 136 0 10000 1 false
708 0 137 0 10000 1 false
708 0 138 0 10000 1 false
708 0 139 0 10000 1 false
731 0 140 0 10000 0 false
731 0 141 0 10000 0 false
731 0 142 0 10000 0 false
731 0 143 0 10000 0 false
731 0 144 0 10000 0 false
749 0 145 0 10000 0 false
749 0 146 0 10000 0 false
749 0 147 0 10000 0 false
749 0 148 0 10000 0 false
749 0 149 0 10000 0 false
765 0 150 1 10000 1 false
765 0 151 1 10000 1 false
765 0 152 1 10000 1 false
765 0 153 1 10000 1 false
765 0 154 1 10000 1 false
781 0 155 1 10000 1 false
781 0 156 1 10000 1 false
781 0 157 1 10000 1 false
781 0 158 1 10000 1 false
781 0 159 1 10000 1 false
796 0 160 1 10000 1 false
796 0 161 1 10000 1 false
796 0 162 1 10000 1 false
796 0 163 1 10000 1 false
796 0 164 1 10000 1 false
814 0 165 1 10000 1 false
814 0 166 1 10000 1 false
814 0 167 1 10000 1 false
814 0 168 1 10000 1 false
814 0 169 1 10000 1 false
830 0 170 1 10000 1 false
830 0 171 1 10000 1 false
830 0 172 1 10000 1 false
830 0 173 1 10000 1 false
830 0 174 1 10000 1 false
849 0 175 0 10000 1 false
849 0 176 0 10000 1 false
850 0 177 0 10000 1 false
850 0 178 0 10000 1 false
850 0 179 0 10000 1 false
865 0 180 0 10000 1 false
865 0 181 0 10000 1 false
865 0 182 0 10000 1 false
865 0 183 0 10000 1 false
865 0 184 0 10000 1 false
881 0 185 0 10000 0 false
881 0 186 0 10000 0 false
881 0 187 0 10000 0 false
881 0 188 0 10000 0 false
881 0 189 0 10000 0 false
897 0 190 1 10000 1 false
