# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
90 0 1 0 10000 0 false
90 0 2 0 10000 0 false
90 0 3 0 10000 0 false
128 0 4 0 10000 0 false
128 0 5 0 10000 0 false
128 0 6 0 10000 0 false
128 0 7 0 10000 0 false
159 0 8 0 10000 0 false
159 0 9 0 10000 0 false
159 0 10 0 10000 0 false
160 0 11 0 10000 0 false
198 0 12 0 10000 0 false
198 0 13 0 10000 0 false
198 0 14 0 10000 0 false
198 0 15 0 10000 0 false
246 0 16 0 10000 0 false
246 0 17 0 10000 0 false
246 0 18 0 10000 0 false
246 0 19 0 10000 0 false
273 0 20 0 10000 0 false
273 0 21 0 10000 0 false
273 0 22 0 10000 0 false
273 0 23 0 10000 0 false
294 0 24 0 10000 0 false
294 0 25 0 10000 0 false
294 0 26 0 10000 0 false
294 0 27 0 10000 0 false
315 0 28 0 10000 0 false
315 0 29 0 10000 0 false
315 0 30 0 10000 0 false
315 0 31 0 10000 0 false
340 0 32 0 10000 0 false
340 0 33 0 10000 0 false
340 0 34 0 10000 0 false
340 0 35 0 10000 0 false
368 0 36 1 10000 1 false
368 0 37 1 10000 1 false
368 0 38 1 10000 1 false
368 0 39 1 10000 1 false
384 0 40 1 10000 1 false
384 0 41 1 10000 1 false
384 0 42 1 10000 1 false
384 0 43 1 10000 1 false
400 0 44 0 10000 1 false
400 0 45 0 10000 1 false
400 0 46 0 10000 1 false
400 0 47 0 10000 1 false
416 0 48 0 10000 1 false
416 0 49 0 10000 1 false
416 0 50 0 10000 1 false
416 0 51 0 10000 1 false
431 0 52 0 10000 0 false
431 0 53 0 10000 0 false
431 0 54 0 10000 0 false
431 0 55 0 10000 0 false
447 0 56 1 10000 1 false
447 0 57 1 10000 1 false
447 0 58 1 10000 1 false
447 0 59 1 10000 1 false
465 0 60 0 10000 0 false
465 0 61 0 10000 0 false
465 0 62 0 10000 0 false
465 0 63 0 10000 0 false
480 0 64 0 10000 0 false
481 0 65 0 10000 0 false
481 0 66 0 10000 0 false
481 0 67 0 10000 0 false
497 0 68 1 10000 1 false
497 0 69 1 10000 1 false
497 0 70 1 10000 1 false
497 0 71 1 10000 1 false
517 0 72 1 10000 1 false
517 0 73 1 10000 1 false
517 0 74 1 10000 1 false
517 0 75 1 10000 1 false
541 0 76 1 10000 1 false
541 0 77 1 10000 1 false
541 0 78 1 10000 1 false
541 0 79 1 10000 1 false
568 0 80 0 10000 0 false
568 0 81 0 10000 0 false
568 0 82 0 10000 0 false
568 0 83 0 10000 0 false
599 0 84 2 10000 2 false
599 0 85 2 10000 2 false
599 0 86 2 10000 2 false
599 0 87 2 10000 2 false
623 0 88 2 10000 2 false
623 0 89 2 10000 2 false
623 0 90 2 10000 2 false
623 0 91 2 10000 2 false
639 0 92 1 10000 1 false
639 0 93 1 10000 1 false
639 0 94 1 10000 1 false
639 0 95 1 10000 1 false
654 0 96 1 10000 1 false
654 0 97 1 10000 1 false
654 0 98 1 10000 1 false
654 0 99 1 10000 1 false
670 0 100 1 10000 1 false
670 0 101 1 10000 1 false
670 0 102 1 10000 1 false
670 0 103 1 10000 1 false
692 0 104 1 10000 1 false
692 0 105 1 10000 1 false
692 0 106 1 10000 1 false
692 0 107 1 10000 1 false
714 0 108 1 10000 1 false
714 0 109 1 10000 1 false
714 0 110 1 10000 1 false
714 0 111 1 10000 1 false
737 0 112 0 10000 0 false
737 0 113 0 10000 0 false
737 0 114 0 10000 0 false
737 0 115 0 10000 0 false
753 0 116 1 10000 1 false
753 0 117 1 10000 1 false
753 0 118 1 10000 1 false
753 0 119 1 10000 1 false
769 0 120 1 10000 1 false
769 0 121 1 10000 1 false
769 0 122 1 10000 1 false
769 0 123 1 10000 1 false
785 0 124 1 10000 1 false
785 0 125 1 10000 1 false
785 0 126 1 10000 1 false
785 0 127 1 10000 1 false
