# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
7904 0 426 0 0 0 false
7923 0 427 0 0 0 false
7943 0 428 0 0 0 false
7962 0 429 0 0 0 false
7983 0 430 0 0 0 false
8002 0 431 0 0 0 false
8021 0 432 0 0 0 false
8040 0 433 0 0 0 false
8058 0 434 0 0 0 false
8077 0 435 0 0 0 false
8099 0 436 0 0 0 false
8118 0 437 0 0 0 false
8137 0 438 0 0 0 false
8156 0 439 1 1 1 false
8174 0 440 1 1 1 false
8192 0 441 1 1 1 false
8210 0 442 1 1 1 false
8229 0 443 1 1 1 false
8248 0 444 1 1 1 false
8266 0 445 1 1 1 false
8284 0 446 1 1 1 false
8303 0 447 1 1 1 false
8323 0 448 1 1 1 false
8342 0 449 0 0 0 false
8361 0 450 0 0 0 false
8380 0 451 0 0 0 false
8398 0 452 0 0 0 false
8416 0 453 0 0 0 false
8434 0 454 1 1 1 false
8452 0 455 1 1 1 false
8470 0 456 1 1 1 false
8488 0 457 1 1 1 false
8507 0 458 1 1 1 false
8526 0 459 1 1 1 false
8545 0 460 1 1 1 false
8563 0 461 1 1 1 false
8584 0 462 1 1 1 false
8602 0 463 1 1 1 false
8621 0 464 1 1 1 false
8640 0 465 1 1 1 false
8659 0 466 1 1 1 false
8679 0 467 1 1 1 false
8698 0 468 1 1 1 false
8716 0 469 1 1 1 false
8735 0 470 1 1 1 false
8754 0 471 1 1 1 false
8773 0 472 1 1 1 false
8791 0 473 1 1 1 false
8809 0 474 1 1 1 false
8828 0 475 0 0 0 false
8846 0 476 1 1 1 false
8865 0 477 1 1 1 false
8883 0 478 1 1 1 false
8902 0 479 0 0 0 false
8920 0 480 0 0 0 false
8938 0 481 0 0 0 false
8955 0 482 0 0 0 false
8972 0 483 0 0 0 false
8991 0 484 0 0 0 false
9011 0 485 0 0 0 false
9030 0 486 0 0 0 false
9048 0 487 1 1 1 false
9066 0 488 1 1 1 false
9086 0 489 0 0 0 false
9104 0 490 0 0 0 false
9121 0 491 0 0 0 false
9139 0 492 0 0 0 false
9158 0 493 0 0 0 false
9176 0 494 0 0 0 false
9195 0 495 0 0 0 false
9213 0 496 0 0 0 false
9231 0 497 0 0 0 false
9250 0 498 1 1 1 false
9268 0 499 1 1 1 false
9287 0 500 1 1 1 false
9305 0 501 1 1 1 false
9323 0 502 1 1 1 false
9341 0 503 1 1 1 false
9361 0 504 1 1 1 false
9379 0 505 1 1 1 false
9397 0 506 1 1 1 false
9415 0 507 1 1 1 false
9433 0 508 1 1 1 false
9451 0 509 1 1 1 false
9468 0 510 1 1 1 false
9486 0 511 1 1 1 false
9504 0 512 1 1 1 false
9523 0 513 1 1 1 false
9542 0 514 1 1 1 false
9560 0 515 1 1 1 false
9580 0 516 1 1 1 false
9598 0 517 1 1 1 false
9617 0 518 1 1 1 false
9636 0 519 1 1 1 false
9654 0 520 1 1 1 false
9674 0 521 1 1 1 false
9694 0 522 1 1 1 false
9713 0 523 1 1 1 false
9731 0 524 1 1 1 false
9750 0 525 1 1 1 false
9768 0 526 1 1 1 false
9786 0 527 1 1 1 false
9805 0 528 1 1 1 false
9823 0 529 1 1 1 false
9842 0 530 0 0 0 false
9860 0 531 0 0 0 false
9878 0 532 0 0 0 false
9898 0 533 0 0 0 false
9917 0 534 0 0 0 false
9935 0 535 0 0 0 false
9954 0 536 0 0 0 false
9972 0 537 0 0 0 false
9990 0 538 0 0 0 false
10009 0 539 1 1 1 false
10031 0 540 1 1 1 false
10050 0 541 1 1 1 false
10069 0 542 1 1 1 false
10096 0 543 1 1 1 false
10127 0 544 1 1 1 false
10159 0 545 1 1 1 false
10192 0 546 1 1 1 false
10223 0 547 1 1 1 false
10254 0 548 1 1 1 false
10283 0 549 1 1 1 false
10314 0 550 1 1 1 false
10345 0 551 1 1 1 false
10379 0 552 1 1 1 false
10410 0 553 1 1 1 false
10439 0 554 0 0 0 false
10472 0 555 0 0 0 false
10503 0 556 0 0 0 false
10536 0 557 0 0 0 false
10572 0 558 0 0 0 false
10603 0 559 0 0 0 false
10633 0 560 0 0 0 false
10664 0 561 0 0 0 false
10697 0 562 0 0 0 false
10730 0 563 1 1 1 false
10762 0 564 1 1 1 false
10793 0 565 1 1 1 false
10823 0 566 1 1 1 false
10854 0 567 1 1 1 false
10885 0 568 1 1 1 false
10917 0 569 1 1 1 false
10947 0 570 1 1 1 false
10978 0 571 1 1 1 false
11009 0 572 1 1 1 false
11040 0 573 1 1 1 false
11073 0 574 1 1 1 false
11106 0 575 1 1 1 false
11138 0 576 1 1 1 false
11169 0 577 1 1 1 false
11200 0 578 1 1 1 false
11231 0 579 1 1 1 false
11262 0 580 1 1 1 false
11294 0 581 1 1 1 false
11326 0 582 1 1 1 false
11358 0 583 1 1 1 false
11393 0 584 1 1 1 false
11424 0 585 1 1 1 false
11455 0 586 0 0 0 false
11486 0 587 1 1 1 false
11518 0 588 1 1 1 false
11552 0 589 0 0 0 false
11585 0 590 0 0 0 false
11615 0 591 0 0 0 false
11644 0 592 0 0 0 false
11675 0 593 0 0 0 false
11705 0 594 0 0 0 false
11737 0 595 0 0 0 false
11768 0 596 0 0 0 false
11799 0 597 0 0 0 false
11829 0 598 1 1 1 false
11859 0 599 0 0 0 false
11889 0 600 0 0 0 false
11919 0 601 0 0 0 false
11950 0 602 0 0 0 false
11979 0 603 0 0 0 false
12011 0 604 0 0 0 false
12041 0 605 0 0 0 false
12074 0 606 0 0 0 false
12106 0 607 0 0 0 false
12136 0 608 1 1 1 false
12167 0 609 1 1 1 false
12198 0 610 1 1 1 false
12231 0 611 1 1 1 false
12262 0 612 1 1 1 false
12293 0 613 1 1 1 false
12325 0 614 0 0 0 false
12356 0 615 0 0 0 false
12387 0 616 0 0 0 false
12420 0 617 0 0 0 false
12452 0 618 0 0 0 false
12484 0 619 0 0 0 false
12516 0 620 0 0 0 false
12548 0 621 0 0 0 false
12581 0 622 0 0 0 false
12612 0 623 0 0 0 false
12644 0 624 0 0 0 false
12676 0 625 1 1 1 false
12707 0 626 1 1 1 false
12738 0 627 0 0 0 false
12772 0 628 0 0 0 false
12804 0 629 0 0 0 false
12835 0 630 0 0 0 false
12867 0 631 0 0 0 false
12899 0 632 0 0 0 false
12930 0 633 0 0 0 false
12960 0 634 0 0 0 false
12991 0 635 0 0 0 false
13021 0 636 0 0 0 false
13051 0 637 0 0 0 false
13088 0 638 1 1 1 false
13120 0 639 1 1 1 false
13152 0 640 1 1 1 false
13184 0 641 1 1 1 false
13216 0 642 1 1 1 false
13247 0 643 1 1 1 false
13279 0 644 1 1 1 false
13313 0 645 0 0 0 false
13345 0 646 1 1 1 false
13377 0 647 1 1 1 false
13410 0 648 1 1 1 false
13443 0 649 1 1 1 false
13474 0 650 1 1 1 false
13505 0 651 1 1 1 false
13537 0 652 0 0 0 false
13571 0 653 0 0 0 false
13602 0 654 0 0 0 false
13634 0 655 0 0 0 false
13665 0 656 0 0 0 false
13697 0 657 0 0 0 false
13729 0 658 0 0 0 false
13761 0 659 0 0 0 false
13792 0 660 0 0 0 false
13822 0 661 0 0 0 false
13852 0 662 0 0 0 false
13882 0 663 0 0 0 false
13913 0 664 0 0 0 false
13943 0 665 0 0 0 false
13974 0 666 0 0 0 false
14004 0 667 0 0 0 false
14035 0 668 1 1 1 false
14067 0 669 0 0 0 false
14105 0 670 0 0 0 false
14138 0 671 0 0 0 false
14170 0 672 0 0 0 false
14204 0 673 1 1 1 false
14236 0 674 1 1 1 false
14270 0 675 0 0 0 false
14303 0 676 1 1 1 false
14336 0 677 1 1 1 false
14369 0 678 1 1 1 false
14402 0 679 1 1 1 false
14435 0 680 1 1 1 false
14469 0 681 0 0 0 false
14502 0 682 0 0 0 false
14535 0 683 0 0 0 false
14570 0 684 0 0 0 false
14602 0 685 1 1 1 false
14634 0 686 1 1 1 false
14667 0 687 1 1 1 false
14699 0 688 1 1 1 false
14731 0 689 1 1 1 false
14763 0 690 1 1 1 false
14797 0 691 0 0 0 false
14829 0 692 0 0 0 false
14861 0 693 0 0 0 false
14894 0 694 0 0 0 false
14926 0 695 1 1 1 false
14958 0 696 1 1 1 false
15002 0 697 1 1 1 false
15048 0 698 1 1 1 false
15081 0 699 1 1 1 false
15117 0 700 1 1 1 false
15152 0 701 1 1 1 false
15183 0 702 1 1 1 false
15215 0 703 1 1 1 false
15246 0 704 1 1 1 false
15278 0 705 0 0 0 false
15311 0 706 0 0 0 false
15345 0 707 0 0 0 false
15378 0 708 0 0 0 false
15410 0 709 0 0 0 false
15442 0 710 0 0 0 false
15477 0 711 0 0 0 false
15509 0 712 0 0 0 false
15542 0 713 1 1 1 false
15575 0 714 1 1 1 false
15608 0 715 1 1 1 false
15642 0 716 1 1 1 false
15679 0 717 0 0 0 false
15716 0 718 0 0 0 false
15751 0 719 0 0 0 false
15786 0 720 0 0 0 false
15823 0 721 1 1 1 false
15859 0 722 1 1 1 false
15893 0 723 0 0 0 false
15928 0 724 0 0 0 false
15961 0 725 0 0 0 false
15993 0 726 0 0 0 false
16035 0 727 0 0 0 false
16076 0 728 0 0 0 false
16122 0 729 0 0 0 false
16168 0 730 0 0 0 false
16212 0 731 0 0 0 false
16250 0 732 0 0 0 false
16284 0 733 0 0 0 false
16352 0 734 0 0 0 false
16387 0 735 0 0 0 false
16419 0 736 0 0 0 false
16451 0 737 0 0 0 false
16488 0 738 0 0 0 false
16525 0 739 1 1 1 false
16562 0 740 0 0 0 false
16608 0 741 0 0 0 false
16658 0 742 0 0 0 false
16705 0 743 0 0 0 false
16750 0 744 0 0 0 false
16792 0 745 0 0 0 false
16837 0 746 0 0 0 false
16882 0 747 0 0 0 false
16920 0 748 0 0 0 false
16956 0 749 0 0 0 false
16992 0 750 0 0 0 false
17027 0 751 0 0 0 false
17061 0 752 0 0 0 false
17096 0 753 0 0 0 false
17131 0 754 0 0 0 false
17166 0 755 0 0 0 false
17203 0 756 0 0 0 false
17238 0 757 0 0 0 false
17273 0 758 0 0 0 false
17307 0 759 0 0 0 false
17342 0 760 0 0 0 false
17376 0 761 0 0 0 false
17409 0 762 0 0 0 false
17444 0 763 0 0 0 false
17478 0 764 0 0 0 false
17512 0 765 0 0 0 false
17545 0 766 0 0 0 false
17579 0 767 0 0 0 false
17612 0 768 0 0 0 false
17643 0 769 0 0 0 false
17676 0 770 1 1 1 false
17709 0 771 0 0 0 false
17740 0 772 0 0 0 false
17773 0 773 0 0 0 false
17805 0 774 0 0 0 false
17838 0 775 0 0 0 false
17870 0 776 0 0 0 false
17903 0 777 0 0 0 false
17935 0 778 0 0 0 false
17967 0 779 0 0 0 false
17997 0 780 0 0 0 false
18029 0 781 0 0 0 false
18061 0 782 0 0 0 false
18095 0 783 0 0 0 false
18129 0 784 0 0 0 false
18161 0 785 0 0 0 false
18197 0 786 0 0 0 false
18231 0 787 0 0 0 false
18265 0 788 0 0 0 false
18297 0 789 0 0 0 false
18331 0 790 0 0 0 false
18362 0 791 0 0 0 false
18393 0 792 0 0 0 false
18423 0 793 0 0 0 false
18454 0 794 0 0 0 false
18486 0 795 0 0 0 false
18519 0 796 0 0 0 false
18552 0 797 0 0 0 false
18586 0 798 0 0 0 false
18616 0 799 0 0 0 false
18647 0 800 0 0 0 false
18678 0 801 0 0 0 false
18708 0 802 0 0 0 false
18739 0 803 0 0 0 false
18769 0 804 1 1 1 false
18802 0 805 1 1 1 false
18831 0 806 0 0 0 false
18864 0 807 0 0 0 false
18896 0 808 0 0 0 false
18928 0 809 0 0 0 false
18960 0 810 0 0 0 false
18991 0 811 0 0 0 false
19023 0 812 0 0 0 false
19055 0 813 0 0 0 false
19086 0 814 0 0 0 false
19116 0 815 0 0 0 false
19145 0 816 0 0 0 false
19176 0 817 0 0 0 false
19208 0 818 0 0 0 false
19242 0 819 0 0 0 false
19274 0 820 0 0 0 false
19305 0 821 0 0 0 false
19337 0 822 0 0 0 false
19369 0 823 0 0 0 false
19399 0 824 0 0 0 false
19430 0 825 0 0 0 false
19462 0 826 0 0 0 false
19492 0 827 0 0 0 false
19527 0 828 0 0 0 false
19567 0 829 0 0 0 false
19599 0 830 0 0 0 false
19631 0 831 0 0 0 false
19661 0 832 0 0 0 false
19693 0 833 0 0 0 false
19723 0 834 0 0 0 false
19754 0 835 0 0 0 false
19786 0 836 0 0 0 false
19817 0 837 0 0 0 false
19849 0 838 0 0 0 false
19883 0 839 1 1 1 false
19916 0 840 0 0 0 false
19947 0 841 0 0 0 false
19978 0 842 0 0 0 false
20008 0 843 0 0 0 false
20038 0 844 0 0 0 false
20070 0 845 0 0 0 false
20103 0 846 0 0 0 false
20137 0 847 0 0 0 false
20169 0 848 0 0 0 false
20202 0 849 0 0 0 false
20238 0 850 0 0 0 false
20269 0 851 1 1 1 false
20301 0 852 1 1 1 false
20332 0 853 1 1 1 false
20364 0 854 1 1 1 false
20397 0 855 1 1 1 false
20428 0 856 1 1 1 false
20460 0 857 1 1 1 false
20492 0 858 1 1 1 false
20525 0 859 1 1 1 false
20561 0 860 1 1 1 false
20603 0 861 1 1 1 false
20636 0 862 0 0 0 false
20668 0 863 0 0 0 false
20701 0 864 0 0 0 false
20735 0 865 0 0 0 false
20769 0 866 1 1 1 false
20805 0 867 1 1 1 false
20841 0 868 1 1 1 false
20875 0 869 1 1 1 false
20912 0 870 1 1 1 false
20947 0 871 1 1 1 false
20983 0 872 1 1 1 false
21019 0 873 1 1 1 false
21054 0 874 1 1 1 false
21095 0 875 1 1 1 false
21132 0 876 1 1 1 false
21168 0 877 0 0 0 false
21204 0 878 0 0 0 false
21241 0 879 0 0 0 false
21277 0 880 1 1 1 false
21316 0 881 0 0 0 false
21353 0 882 0 0 0 false
21390 0 883 0 0 0 false
21426 0 884 0 0 0 false
21463 0 885 0 0 0 false
21503 0 886 0 0 0 false
21547 0 887 1 1 1 false
21593 0 888 1 1 1 false
21632 0 889 1 1 1 false
21670 0 890 0 0 0 false
21708 0 891 0 0 0 false
21745 0 892 0 0 0 false
21782 0 893 0 0 0 false
21819 0 894 0 0 0 false
21855 0 895 0 0 0 false
21893 0 896 0 0 0 false
21933 0 897 1 1 1 false
21971 0 898 1 1 1 false
22008 0 899 1 1 1 false
22045 0 900 1 1 1 false
22084 0 901 1 1 1 false
22123 0 902 1 1 1 false
22162 0 903 1 1 1 false
22198 0 904 1 1 1 false
22236 0 905 1 1 1 false
22277 0 906 0 0 0 false
22315 0 907 0 0 0 false
22353 0 908 0 0 0 false
22391 0 909 0 0 0 false
22429 0 910 0 0 0 false
22466 0 911 0 0 0 false
22504 0 912 1 1 1 false
22548 0 913 1 1 1 false
22589 0 914 1 1 1 false
22632 0 915 1 1 1 false
22671 0 916 1 1 1 false
22712 0 917 1 1 1 false
22751 0 918 1 1 1 false
22792 0 919 1 1 1 false
22832 0 920 1 1 1 false
22870 0 921 1 1 1 false
22908 0 922 1 1 1 false
22949 0 923 1 1 1 false
22989 0 924 1 1 1 false
23026 0 925 1 1 1 false
23065 0 926 1 1 1 false
23105 0 927 0 0 0 false
23144 0 928 0 0 0 false
23182 0 929 0 0 0 false
23222 0 930 1 1 1 false
