# <time> <cycles> <totalmsg> <LB> <UB> <THRESHOLD> <iWantToTerminate>
88 0 1 0 10000 0 false
88 0 2 0 10000 0 false
88 0 3 0 10000 0 false
88 0 4 0 10000 0 false
88 0 5 0 10000 0 false
88 0 6 0 10000 0 false
124 0 7 0 10000 0 false
124 0 8 0 10000 0 false
124 0 9 0 10000 0 false
124 0 10 0 10000 0 false
124 0 11 0 10000 0 false
124 0 12 0 10000 0 false
124 0 13 0 10000 0 false
142 0 14 0 10000 0 false
142 0 15 0 10000 0 false
142 0 16 0 10000 0 false
142 0 17 0 10000 0 false
142 0 18 0 10000 0 false
142 0 19 0 10000 0 false
143 0 20 0 10000 0 false
187 0 21 0 10000 0 false
187 0 22 0 10000 0 false
187 0 23 0 10000 0 false
187 0 24 0 10000 0 false
187 0 25 0 10000 0 false
187 0 26 0 10000 0 false
187 0 27 0 10000 0 false
235 0 28 0 10000 0 false
235 0 29 0 10000 0 false
235 0 30 0 10000 0 false
235 0 31 0 10000 0 false
235 0 32 0 10000 0 false
235 0 33 0 10000 0 false
235 0 34 0 10000 0 false
268 0 35 0 10000 0 false
268 0 36 0 10000 0 false
268 0 37 0 10000 0 false
268 0 38 0 10000 0 false
268 0 39 0 10000 0 false
268 0 40 0 10000 0 false
268 0 41 0 10000 0 false
289 0 42 0 10000 0 false
289 0 43 0 10000 0 false
289 0 44 0 10000 0 false
289 0 45 0 10000 0 false
289 0 46 0 10000 0 false
289 0 47 0 10000 0 false
289 0 48 0 10000 0 false
310 0 49 0 10000 0 false
310 0 50 0 10000 0 false
310 0 51 0 10000 0 false
310 0 52 0 10000 0 false
310 0 53 0 10000 0 false
310 0 54 0 10000 0 false
310 0 55 0 10000 0 false
331 0 56 0 10000 0 false
331 0 57 0 10000 0 false
331 0 58 0 10000 0 false
331 0 59 0 10000 0 false
331 0 60 0 10000 0 false
331 0 61 0 10000 0 false
331 0 62 0 10000 0 false
361 0 63 0 10000 0 false
361 0 64 0 10000 0 false
361 0 65 0 10000 0 false
361 0 66 0 10000 0 false
361 0 67 0 10000 0 false
361 0 68 0 10000 0 false
361 0 69 0 10000 0 false
381 0 70 1 10000 1 false
381 0 71 1 10000 1 false
381 0 72 1 10000 1 false
381 0 73 1 10000 1 false
381 0 74 1 10000 1 false
381 0 75 1 10000 1 false
381 0 76 1 10000 1 false
396 0 77 1 10000 1 false
396 0 78 1 10000 1 false
396 0 79 1 10000 1 false
396 0 80 1 10000 1 false
396 0 81 1 10000 1 false
396 0 82 1 10000 1 false
396 0 83 1 10000 1 false
412 0 84 0 10000 0 false
412 0 85 0 10000 0 false
412 0 86 0 10000 0 false
412 0 87 0 10000 0 false
412 0 88 0 10000 0 false
412 0 89 0 10000 0 false
412 0 90 0 10000 0 false
428 0 91 0 10000 0 false
428 0 92 0 10000 0 false
428 0 93 0 10000 0 false
428 0 94 0 10000 0 false
428 0 95 0 10000 0 false
428 0 96 0 10000 0 false
428 0 97 0 10000 0 false
443 0 98 0 10000 0 false
443 0 99 0 10000 0 false
443 0 100 0 10000 0 false
443 0 101 0 10000 0 false
443 0 102 0 10000 0 false
443 0 103 0 10000 0 false
443 0 104 0 10000 0 false
461 0 105 0 10000 0 false
461 0 106 0 10000 0 false
461 0 107 0 10000 0 false
461 0 108 0 10000 0 false
461 0 109 0 10000 0 false
461 0 110 0 10000 0 false
461 0 111 0 10000 0 false
477 0 112 0 10000 0 false
477 0 113 0 10000 0 false
477 0 114 0 10000 0 false
477 0 115 0 10000 0 false
477 0 116 0 10000 0 false
477 0 117 0 10000 0 false
477 0 118 0 10000 0 false
493 0 119 0 10000 0 false
493 0 120 0 10000 0 false
493 0 121 0 10000 0 false
493 0 122 0 10000 0 false
493 0 123 0 10000 0 false
493 0 124 0 10000 0 false
493 0 125 0 10000 0 false
512 0 126 0 10000 0 false
512 0 127 0 10000 0 false
512 0 128 0 10000 0 false
512 0 129 0 10000 0 false
512 0 130 0 10000 0 false
512 0 131 0 10000 0 false
512 0 132 0 10000 0 false
536 0 133 0 10000 0 false
536 0 134 0 10000 0 false
536 0 135 0 10000 0 false
536 0 136 0 10000 0 false
536 0 137 0 10000 0 false
536 0 138 0 10000 0 false
536 0 139 0 10000 0 false
558 0 140 1 10000 1 false
558 0 141 1 10000 1 false
558 0 142 1 10000 1 false
558 0 143 1 10000 1 false
558 0 144 1 10000 1 false
558 0 145 1 10000 1 false
558 0 146 1 10000 1 false
593 0 147 1 10000 1 false
593 0 148 1 10000 1 false
593 0 149 1 10000 1 false
593 0 150 1 10000 1 false
593 0 151 1 10000 1 false
593 0 152 1 10000 1 false
593 0 153 1 10000 1 false
619 0 154 1 10000 1 false
619 0 155 1 10000 1 false
619 0 156 1 10000 1 false
619 0 157 1 10000 1 false
619 0 158 1 10000 1 false
619 0 159 1 10000 1 false
619 0 160 1 10000 1 false
635 0 161 0 10000 1 false
635 0 162 0 10000 1 false
635 0 163 0 10000 1 false
635 0 164 0 10000 1 false
635 0 165 0 10000 1 false
635 0 166 0 10000 1 false
635 0 167 0 10000 1 false
651 0 168 0 10000 0 false
651 0 169 0 10000 0 false
651 0 170 0 10000 0 false
651 0 171 0 10000 0 false
651 0 172 0 10000 0 false
651 0 173 0 10000 0 false
651 0 174 0 10000 0 false
667 0 175 0 10000 0 false
667 0 176 0 10000 0 false
667 0 177 0 10000 0 false
667 0 178 0 10000 0 false
667 0 179 0 10000 0 false
667 0 180 0 10000 0 false
667 0 181 0 10000 0 false
687 0 182 0 10000 0 false
687 0 183 0 10000 0 false
687 0 184 0 10000 0 false
687 0 185 0 10000 0 false
687 0 186 0 10000 0 false
687 0 187 0 10000 0 false
687 0 188 0 10000 0 false
709 0 189 0 10000 0 false
709 0 190 0 10000 0 false
